tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
2024-01-13 12:29:38,2024-01-13 12:31:00,1.0,0.3,90,234,1,3.7,1.5,9.2
2024-01-13 12:29:39,2024-01-13 12:33:09,1.0,0.64,161,170,1,5.8,1.96,11.76
2024-01-13 12:29:59,2024-01-13 12:40:18,1.0,1.3,170,186,1,10.0,2.0,16.0
2024-01-13 12:30:04,2024-01-13 12:40:48,0.0,1.1,48,164,1,11.4,2.0,17.4
2024-01-13 12:30:11,2024-01-13 12:39:51,1.0,1.14,262,43,1,10.0,3.5,17.5
2024-01-13 12:30:14,2024-01-13 12:38:13,2.0,0.77,141,237,1,8.6,1.89,14.49
2024-01-13 12:30:25,2024-01-13 12:40:10,2.0,1.4,161,237,1,11.4,3.05,18.45
2024-01-13 12:30:44,2024-01-13 12:37:22,1.0,1.15,237,161,2,8.6,0.0,12.6
2024-01-13 12:30:52,2024-01-13 12:35:39,1.0,0.69,151,151,1,6.5,1.6,9.6
2024-01-13 12:30:53,2024-01-13 12:48:33,1.0,3.02,236,137,1,19.1,1.8,24.9
2024-01-13 12:31:04,2024-01-13 12:38:16,1.0,0.79,186,164,1,7.9,3.57,15.47
2024-01-13 12:31:41,2024-01-13 12:41:23,,2.17,262,137,0,11.76,0.0,15.76
2024-01-13 12:31:41,2024-01-13 12:50:09,1.0,2.72,229,234,2,17.7,0.0,21.7
2024-01-13 12:31:56,2024-01-13 12:37:12,1.0,1.63,264,264,1,8.6,2.52,12.62
2024-01-13 12:32:12,2024-01-13 12:42:08,1.0,0.65,137,164,1,10.0,1.0,15.0
2024-01-13 12:32:12,2024-01-13 12:38:32,1.0,0.9,261,88,1,6.5,2.0,12.5
2024-01-13 12:32:35,2024-01-13 12:50:48,2.0,3.11,114,66,1,19.8,4.76,28.56
2024-01-13 12:32:50,2024-01-13 12:36:53,1.0,0.79,238,151,1,6.5,1.6,9.6
2024-01-13 12:33:00,2024-01-13 12:40:14,1.0,0.96,161,142,1,8.6,2.52,15.12
2024-01-13 12:33:07,2024-01-13 12:38:58,1.0,1.18,237,140,1,7.9,1.5,13.4
2024-01-13 12:33:18,2024-01-13 12:46:09,2.0,4.76,262,4,1,20.5,2.5,27.0
2024-01-13 12:33:22,2024-01-13 13:10:02,2.0,17.92,230,132,1,70.0,16.19,97.13
2024-01-13 12:33:23,2024-01-13 12:39:47,5.0,1.45,161,234,1,9.3,2.66,15.96
2024-01-13 12:33:29,2024-01-13 12:38:48,1.0,1.29,231,113,1,8.6,3.15,15.75
2024-01-13 12:34:03,2024-01-13 13:00:20,1.0,3.75,161,211,1,24.7,5.74,34.44
2024-01-13 12:34:31,2024-01-13 12:40:08,3.0,0.81,263,236,1,7.2,2.24,13.44
2024-01-13 12:34:49,2024-01-13 12:41:39,1.0,1.26,236,239,1,9.3,3.33,16.63
2024-01-13 12:35:04,2024-01-13 12:39:36,1.0,0.97,90,164,2,7.2,0.0,11.2
2024-01-13 12:35:07,2024-01-13 12:47:46,1.0,2.31,170,236,1,14.2,3.64,21.84
2024-01-13 12:35:16,2024-01-13 12:49:46,1.0,2.4,164,237,1,15.6,3.92,23.52
2024-01-13 12:35:19,2024-01-13 12:55:29,3.0,5.38,186,88,1,26.8,6.16,36.96
2024-01-13 12:35:27,2024-01-13 12:44:23,1.0,1.85,238,42,1,12.1,1.5,17.6
2024-01-13 12:35:40,2024-01-13 12:50:05,2.0,2.48,142,237,2,16.3,0.0,20.3
2024-01-13 12:35:45,2024-01-13 12:45:26,2.0,1.4,162,164,1,10.0,2.8,16.8
2024-01-13 12:35:54,2024-01-13 12:47:54,1.0,1.76,43,161,1,12.8,4.2,21.0
2024-01-13 12:35:57,2024-01-13 12:58:28,1.0,2.3,140,162,1,19.8,4.76,28.56
2024-01-13 12:36:10,2024-01-13 12:43:15,1.0,1.4,107,114,1,9.3,3.33,16.63
2024-01-13 12:36:15,2024-01-13 12:41:35,6.0,0.8,231,249,1,6.5,2.1,12.6
2024-01-13 12:36:29,2024-01-13 13:02:35,1.0,3.47,238,161,1,24.7,5.74,34.44
2024-01-13 12:36:38,2024-01-13 12:38:29,1.0,0.3,239,238,1,4.4,1.68,10.08
2024-01-13 12:36:50,2024-01-13 12:42:22,,1.24,140,263,0,6.83,0.0,10.83
2024-01-13 12:36:52,2024-01-13 12:45:54,1.0,1.34,211,148,1,10.7,2.94,17.64
2024-01-13 12:37:00,2024-01-13 12:53:51,1.0,2.3,142,186,1,17.0,4.2,25.2
2024-01-13 12:37:05,2024-01-13 13:16:03,2.0,11.6,68,168,1,51.3,5.55,60.85
2024-01-13 12:37:07,2024-01-13 12:51:18,1.0,4.88,45,233,2,23.3,0.0,27.3
2024-01-13 12:37:09,2024-01-13 12:52:40,1.0,1.6,186,161,2,14.2,0.0,18.2
2024-01-13 12:37:13,2024-01-13 12:49:10,1.0,1.6,239,236,1,11.4,3.1,18.5
2024-01-13 12:37:29,2024-01-13 13:02:34,1.0,2.7,141,143,1,22.6,5.32,31.92
2024-01-13 12:37:54,2024-01-13 12:57:58,1.0,2.6,140,164,1,18.4,4.45,26.85
2024-01-13 12:37:54,2024-01-13 13:14:26,1.0,2.01,230,230,2,11.4,0.0,15.4
2024-01-13 12:38:02,2024-01-13 12:47:36,0.0,1.5,211,234,1,10.0,3.5,17.5
2024-01-13 12:38:26,2024-01-13 12:45:08,1.0,1.13,236,237,1,8.6,1.5,14.1
2024-01-13 12:38:29,2024-01-13 12:50:19,1.0,3.43,87,79,2,17.0,0.0,21.0
2024-01-13 12:38:32,2024-01-13 12:50:01,1.0,1.79,142,229,1,12.1,3.22,19.32
2024-01-13 12:38:39,2024-01-13 12:47:40,2.0,1.36,237,162,1,10.7,2.94,17.64
2024-01-13 12:38:40,2024-01-13 12:53:29,2.0,1.6,48,163,1,14.2,4.5,22.7
2024-01-13 12:38:45,2024-01-13 13:00:45,1.0,4.68,41,50,1,26.1,4.0,34.1
2024-01-13 12:38:51,2024-01-13 12:47:49,1.0,0.71,68,48,1,9.3,2.66,15.96
2024-01-13 12:39:04,2024-01-13 12:53:46,1.0,1.85,113,230,1,14.2,3.64,21.84
2024-01-13 12:39:11,2024-01-13 12:54:19,1.0,2.26,100,125,1,15.6,3.92,23.52
2024-01-13 12:39:17,2024-01-13 13:05:02,2.0,2.71,236,230,1,22.6,5.32,31.92
2024-01-13 12:39:22,2024-01-13 12:43:56,4.0,0.9,141,229,1,6.5,0.0,10.5
2024-01-13 12:39:32,2024-01-13 12:59:40,2.0,2.96,163,79,1,19.1,2.0,25.1
2024-01-13 12:39:48,2024-01-13 12:48:48,1.0,1.24,209,144,1,10.0,2.8,16.8
2024-01-13 12:39:49,2024-01-13 12:43:04,2.0,0.44,107,234,1,5.1,1.82,10.92
2024-01-13 12:39:50,2024-01-13 12:45:17,1.0,1.16,114,107,1,7.9,2.38,14.28
2024-01-13 12:39:59,2024-01-13 12:52:33,1.0,2.66,231,68,1,14.9,3.78,22.68
2024-01-13 12:40:00,2024-01-13 12:56:29,1.0,3.01,234,237,1,19.1,1.0,24.1
2024-01-13 12:40:00,2024-01-13 12:58:02,,0.0,229,186,0,22.73,0.0,26.73
2024-01-13 12:40:03,2024-01-13 12:57:13,1.0,3.28,148,246,1,19.8,4.76,28.56
2024-01-13 12:40:07,2024-01-13 12:47:36,1.0,1.46,161,237,1,10.0,2.1,16.1
2024-01-13 12:40:08,2024-01-13 12:48:07,1.0,0.77,224,234,1,8.6,3.15,15.75
2024-01-13 12:40:09,2024-01-13 12:43:13,1.0,0.4,236,236,1,5.1,1.8,10.9
2024-01-13 12:40:13,2024-01-13 13:02:49,1.0,3.54,75,170,1,22.6,3.0,29.6
2024-01-13 12:40:14,2024-01-13 12:45:56,1.0,0.83,142,48,1,7.2,1.5,12.7
2024-01-13 12:40:14,2024-01-13 12:46:46,1.0,1.25,107,4,1,8.6,2.52,15.12
2024-01-13 12:40:15,2024-01-13 12:52:47,1.0,2.8,50,249,1,14.9,2.0,20.9
2024-01-13 12:40:23,2024-01-13 12:51:31,2.0,1.3,249,211,1,11.4,1.54,16.94
2024-01-13 12:40:36,2024-01-13 12:53:17,1.0,1.62,163,90,2,12.8,0.0,16.8
2024-01-13 12:40:39,2024-01-13 13:19:13,1.0,12.14,138,125,1,54.8,17.68,90.17
2024-01-13 12:40:43,2024-01-13 12:54:12,1.0,1.68,236,142,2,14.2,0.0,18.2
2024-01-13 12:40:46,2024-01-13 12:50:45,1.0,1.6,249,13,1,11.4,0.0,15.4
2024-01-13 12:40:50,2024-01-13 13:03:47,1.0,1.7,186,162,1,19.1,1.9,25.0
2024-01-13 12:40:57,2024-01-13 12:53:04,,1.7,141,161,0,13.5,2.63,20.13
2024-01-13 12:41:04,2024-01-13 12:55:16,1.0,4.8,231,233,2,21.9,0.0,25.9
2024-01-13 12:41:09,2024-01-13 12:51:40,1.0,1.81,142,236,1,12.8,2.52,19.32
2024-01-13 12:41:26,2024-01-13 12:46:14,1.0,0.76,141,141,1,6.5,2.1,12.6
2024-01-13 12:41:26,2024-01-13 12:50:28,1.0,2.19,143,43,1,12.8,1.0,17.8
2024-01-13 12:41:28,2024-01-13 12:58:02,3.0,2.7,43,234,2,17.7,0.0,21.7
2024-01-13 12:41:29,2024-01-13 12:44:34,1.0,0.37,142,142,1,5.1,1.82,10.92
2024-01-13 12:41:34,2024-01-13 12:49:25,1.0,0.8,43,237,1,7.9,2.4,14.3
2024-01-13 12:41:42,2024-01-13 13:10:58,2.0,16.85,132,233,1,70.0,20.67,103.36
2024-01-13 12:41:44,2024-01-13 12:57:48,1.0,1.52,246,48,1,14.9,3.78,22.68
2024-01-13 12:41:53,2024-01-13 12:51:48,1.0,0.99,237,141,2,10.0,0.0,14.0
2024-01-13 12:41:59,2024-01-13 12:56:40,6.0,2.07,144,231,1,15.6,3.92,23.52
2024-01-13 12:42:19,2024-01-13 12:57:46,1.0,3.59,231,48,2,18.4,0.0,22.4
2024-01-13 12:42:57,2024-01-13 12:46:18,1.0,0.73,263,141,1,5.8,0.1,9.9
2024-01-13 12:42:59,2024-01-13 12:51:04,1.0,1.04,246,186,3,-9.3,0.0,-13.3
2024-01-13 12:43:08,2024-01-13 12:44:25,1.0,0.45,239,238,1,4.4,1.68,10.08
2024-01-13 12:43:09,2024-01-13 12:46:57,1.0,0.73,246,68,1,6.5,2.1,12.6
2024-01-13 12:43:23,2024-01-13 12:50:42,1.0,0.84,236,141,1,8.6,2.52,15.12
2024-01-13 12:43:23,2024-01-13 12:50:04,1.0,1.89,263,74,1,10.0,2.8,16.8
2024-01-13 12:43:37,2024-01-13 12:54:36,1.0,1.8,239,263,1,11.4,3.1,18.5
2024-01-13 12:43:43,2024-01-13 12:48:15,2.0,0.8,211,249,1,6.5,2.1,12.6
2024-01-13 12:43:45,2024-01-13 12:47:04,1.0,0.3,137,170,2,5.1,0.0,9.1
2024-01-13 12:43:49,2024-01-13 13:00:08,1.0,1.86,234,237,1,14.9,4.72,23.62
2024-01-13 12:43:56,2024-01-13 12:46:20,2.0,0.2,262,263,2,4.4,0.0,8.4
2024-01-13 12:44:01,2024-01-13 12:57:05,1.0,1.99,224,144,1,13.5,1.0,18.5
2024-01-13 12:44:08,2024-01-13 12:48:12,,0.0,140,262,0,10.83,0.0,14.83
2024-01-13 12:44:13,2024-01-13 13:00:54,1.0,3.16,68,237,2,18.4,0.0,22.4
2024-01-13 12:44:16,2024-01-13 12:52:59,1.0,1.2,239,238,1,10.0,3.5,17.5
2024-01-13 12:44:30,2024-01-13 12:50:49,1.0,1.1,163,237,1,8.6,2.0,14.6
2024-01-13 12:44:34,2024-01-13 12:57:08,1.0,1.0,68,90,1,12.1,4.0,20.1
2024-01-13 12:45:05,2024-01-13 12:57:12,2.0,1.7,261,114,2,11.4,0.0,15.4
2024-01-13 12:45:07,2024-01-13 13:02:11,2.0,2.29,43,163,1,17.0,4.2,25.2
2024-01-13 12:45:14,2024-01-13 12:50:27,1.0,1.05,238,143,1,7.9,2.38,14.28
2024-01-13 12:45:25,2024-01-13 12:53:27,1.0,0.93,50,143,1,8.6,2.52,15.12
2024-01-13 12:45:29,2024-01-13 13:21:18,1.0,15.14,132,145,1,60.4,12.38,76.03
2024-01-13 12:45:41,2024-01-13 13:03:43,2.0,2.51,107,230,1,18.4,4.48,26.88
2024-01-13 12:45:47,2024-01-13 12:54:10,3.0,0.9,79,114,1,9.3,2.65,15.95
2024-01-13 12:45:48,2024-01-13 12:45:52,2.0,0.0,246,246,1,15.0,3.7,22.2
2024-01-13 12:45:56,2024-01-13 12:52:08,1.0,1.28,229,262,2,8.6,0.0,12.6
2024-01-13 12:46:01,2024-01-13 12:50:48,1.0,0.67,107,234,1,6.5,1.0,11.5
2024-01-13 12:46:09,2024-01-13 13:03:19,2.0,1.65,237,230,1,15.6,1.0,20.6
2024-01-13 12:46:14,2024-01-13 13:09:45,2.0,7.99,43,261,1,35.9,7.98,47.88
2024-01-13 12:46:14,2024-01-13 12:53:17,,0.8,113,107,0,7.9,0.6,12.5
2024-01-13 12:46:21,2024-01-13 12:53:56,1.0,0.67,107,107,1,8.6,2.52,15.12
2024-01-13 12:46:24,2024-01-13 12:59:05,2.0,1.25,230,161,1,12.1,0.0,16.1
2024-01-13 12:46:29,2024-01-13 12:58:18,1.0,1.12,186,48,2,11.4,0.0,15.4
2024-01-13 12:46:32,2024-01-13 13:05:25,1.0,0.0,142,161,1,15.6,3.92,23.52
2024-01-13 12:46:39,2024-01-13 12:56:42,1.0,2.16,239,41,1,12.8,3.36,20.16
2024-01-13 12:46:56,2024-01-13 12:50:30,1.0,0.49,262,263,1,5.8,3.0,12.8
2024-01-13 12:47:09,2024-01-13 12:57:42,1.0,1.81,234,237,1,12.1,3.22,19.32
2024-01-13 12:47:33,2024-01-13 12:53:48,2.0,0.46,234,113,1,7.2,2.8,14.0
2024-01-13 12:47:41,2024-01-13 13:00:53,1.0,2.86,170,140,2,15.6,0.0,19.6
2024-01-13 12:47:47,2024-01-13 13:01:11,0.0,1.8,162,246,1,12.1,3.2,19.3
2024-01-13 12:47:48,2024-01-13 12:57:32,1.0,1.0,142,163,1,8.6,2.5,15.1
2024-01-13 12:48:02,2024-01-13 12:52:35,1.0,0.78,163,142,2,6.5,0.0,10.5
2024-01-13 12:48:08,2024-01-13 12:54:46,3.0,0.59,237,141,1,7.2,2.24,13.44
2024-01-13 12:48:11,2024-01-13 13:07:31,0.0,2.7,246,79,1,19.1,2.0,25.1
2024-01-13 12:48:17,2024-01-13 12:53:07,1.0,0.84,249,90,1,7.2,2.24,13.44
2024-01-13 12:48:19,2024-01-13 12:53:39,1.0,0.59,237,237,1,7.2,2.24,13.44
2024-01-13 12:48:20,2024-01-13 12:53:57,2.0,1.07,236,237,2,8.6,0.0,12.6
2024-01-13 12:48:31,2024-01-13 12:57:59,3.0,2.05,239,48,1,12.1,5.0,21.1
2024-01-13 12:48:40,2024-01-13 13:01:39,1.0,1.92,239,48,1,14.2,3.64,21.84
2024-01-13 12:48:45,2024-01-13 13:20:11,2.0,10.42,70,161,1,47.8,11.75,70.49
2024-01-13 12:49:12,2024-01-13 13:08:50,1.0,1.46,237,230,1,17.0,4.2,25.2
2024-01-13 12:49:16,2024-01-13 13:05:44,1.0,7.7,138,170,1,31.7,5.0,54.39
2024-01-13 12:49:27,2024-01-13 13:04:42,1.0,2.69,230,239,1,16.3,4.06,24.36
2024-01-13 12:49:45,2024-01-13 12:55:36,1.0,1.34,263,229,2,8.6,0.0,12.6
2024-01-13 12:49:56,2024-01-13 12:57:01,1.0,0.34,161,163,1,7.9,2.38,14.28
2024-01-13 12:49:56,2024-01-13 12:53:42,1.0,0.67,141,263,1,5.8,1.47,11.27
2024-01-13 12:50:03,2024-01-13 13:03:02,1.0,2.71,141,107,1,14.9,3.78,22.68
2024-01-13 12:50:19,2024-01-13 13:00:29,,1.54,17,17,0,8.33,0.0,9.83
2024-01-13 12:50:48,2024-01-13 12:58:59,1.0,1.31,246,230,1,10.0,2.8,16.8
2024-01-13 12:50:51,2024-01-13 13:00:21,2.0,1.01,113,211,1,10.0,1.4,15.4
2024-01-13 12:51:00,2024-01-13 13:00:08,3.0,1.4,234,4,1,9.3,1.99,15.29
2024-01-13 12:51:08,2024-01-13 12:55:58,1.0,0.8,236,237,1,7.2,2.2,13.4
2024-01-13 12:51:21,2024-01-13 13:08:52,1.0,2.58,163,43,1,18.4,4.48,26.88
2024-01-13 12:51:30,2024-01-13 13:09:54,1.0,2.78,87,158,1,17.7,4.34,26.04
2024-01-13 12:51:36,2024-01-13 13:06:22,1.0,3.44,141,202,1,17.7,4.34,26.04
2024-01-13 12:51:37,2024-01-13 13:02:42,1.0,1.1,79,232,1,9.3,2.65,15.95
2024-01-13 12:51:49,2024-01-13 13:05:03,1.0,1.2,186,233,1,12.1,4.83,20.93
2024-01-13 12:51:58,2024-01-13 12:56:03,1.0,0.5,231,249,1,6.5,2.1,12.6
2024-01-13 12:51:59,2024-01-13 13:03:54,1.0,1.6,142,161,1,11.4,3.1,18.5
2024-01-13 12:52:02,2024-01-13 13:00:58,1.0,0.43,230,100,2,9.3,0.0,13.3
2024-01-13 12:52:09,2024-01-13 13:04:52,2.0,3.97,246,239,1,19.1,4.62,27.72
2024-01-13 12:52:34,2024-01-13 13:02:54,1.0,1.3,161,233,1,10.0,2.8,16.8
2024-01-13 12:52:59,2024-01-13 13:06:55,1.0,2.5,230,107,1,12.8,2.0,18.8
2024-01-13 12:53:08,2024-01-13 13:03:41,1.0,1.79,262,237,1,12.1,3.22,19.32
2024-01-13 12:53:24,2024-01-13 13:09:50,1.0,4.81,164,87,1,24.0,5.6,33.6
2024-01-13 12:53:40,2024-01-13 13:25:44,1.0,3.8,211,230,1,28.2,6.44,38.64
2024-01-13 12:53:46,2024-01-13 13:06:59,1.0,1.49,186,161,1,12.8,1.68,18.48
2024-01-13 12:53:51,2024-01-13 12:56:24,1.0,0.39,125,249,1,4.4,1.68,10.08
2024-01-13 12:53:56,2024-01-13 13:31:46,1.0,16.48,132,112,1,65.3,13.36,81.91
2024-01-13 12:54:17,2024-01-13 13:07:53,1.0,1.22,68,107,1,12.8,0.0,16.8
2024-01-13 12:54:17,2024-01-13 13:00:22,1.0,0.89,186,90,1,7.9,2.38,14.28
2024-01-13 12:54:23,2024-01-13 13:01:55,1.0,1.05,50,230,2,8.6,0.0,12.6
2024-01-13 12:54:32,2024-01-13 13:06:27,1.0,2.54,144,233,1,14.2,1.5,19.7
2024-01-13 12:54:41,2024-01-13 13:05:16,1.0,0.0,231,12,2,10.0,0.0,14.0
2024-01-13 12:54:50,2024-01-13 13:13:35,1.0,10.6,215,145,3,-40.1,0.0,-41.6
2024-01-13 12:54:52,2024-01-13 12:59:05,1.0,0.79,238,163,1,6.5,2.1,12.6
2024-01-13 12:54:54,2024-01-13 12:59:24,3.0,0.5,142,142,1,6.5,2.62,13.12
2024-01-13 12:55:20,2024-01-13 13:12:01,1.0,1.46,79,231,1,14.9,2.84,21.74
2024-01-13 12:55:52,2024-01-13 13:08:56,1.0,1.3,237,161,2,12.8,0.0,16.8
2024-01-13 12:55:59,2024-01-13 13:08:19,1.0,1.51,90,170,4,12.1,0.0,16.1
2024-01-13 12:56:43,2024-01-13 13:09:13,1.0,1.71,237,142,1,14.2,1.8,20.0
2024-01-13 12:56:57,2024-01-13 13:21:14,1.0,3.83,186,236,1,24.0,5.6,33.6
2024-01-13 12:57:02,2024-01-13 13:19:22,1.0,6.99,230,66,2,31.7,0.0,38.2
2024-01-13 12:57:06,2024-01-13 13:02:50,1.0,1.2,164,113,2,8.6,0.0,12.6
2024-01-13 12:57:13,2024-01-13 13:05:30,1.0,1.17,142,143,1,10.0,2.0,16.0
2024-01-13 12:57:26,2024-01-13 13:03:41,1.0,0.75,113,144,1,7.9,2.38,14.28
2024-01-13 12:57:33,2024-01-13 13:19:40,2.0,1.7,162,230,2,19.1,0.0,23.1
2024-01-13 12:57:40,2024-01-13 13:02:52,1.0,0.5,237,237,2,5.8,0.0,9.8
2024-01-13 12:57:54,2024-01-13 13:04:38,5.0,1.37,43,43,2,9.3,0.0,13.3
2024-01-13 12:58:05,2024-01-13 13:07:03,1.0,0.73,68,100,1,9.3,2.66,15.96
2024-01-13 12:58:11,2024-01-13 13:13:14,1.0,3.0,24,48,1,15.6,4.9,24.5
2024-01-13 12:58:11,2024-01-13 13:12:57,1.0,3.86,163,166,1,20.5,4.9,29.4
2024-01-13 12:58:17,2024-01-13 13:11:16,1.0,0.7,163,48,1,10.7,3.7,18.4
2024-01-13 12:59:01,2024-01-13 13:04:14,0.0,0.4,186,48,2,6.5,0.0,10.5
2024-01-13 12:59:06,2024-01-13 13:08:35,1.0,1.98,237,234,2,12.1,0.0,16.1
2024-01-13 12:59:37,2024-01-13 13:04:37,1.0,1.34,137,229,1,8.6,2.52,15.12
2024-01-13 12:59:48,2024-01-13 13:23:44,1.0,4.6,261,230,2,26.8,0.0,30.8
2024-01-13 12:59:49,2024-01-13 13:05:23,2.0,0.96,142,238,1,7.9,2.0,13.9
2024-01-13 13:00:29,2024-01-13 13:16:26,,2.9,229,90,0,17.0,3.15,24.15
2024-01-13 13:00:50,2024-01-13 13:11:48,1.0,1.41,107,246,1,10.7,2.94,17.64
2024-01-13 13:01:19,2024-01-13 13:10:43,1.0,1.84,236,229,1,11.4,3.85,19.25
2024-01-13 13:01:33,2024-01-13 13:05:02,2.0,0.46,163,161,2,5.8,0.0,9.8
2024-01-13 13:02:02,2024-01-13 13:10:56,1.0,1.39,43,50,1,10.0,2.8,16.8
2024-01-13 13:02:18,2024-01-13 13:04:41,1.0,0.83,239,238,1,5.8,2.45,12.25
2024-01-13 13:02:20,2024-01-13 13:31:17,1.0,5.15,239,113,1,29.6,6.72,40.32
2024-01-13 13:02:41,2024-01-13 13:17:18,1.0,5.95,164,87,1,25.4,5.88,35.28
2024-01-13 13:02:44,2024-01-13 13:10:50,1.0,1.23,239,48,1,9.3,2.66,15.96
2024-01-13 13:02:55,2024-01-13 13:19:53,1.0,3.06,43,107,1,19.1,4.62,27.72
2024-01-13 13:03:12,2024-01-13 13:10:30,2.0,1.35,263,140,1,9.3,2.66,15.96
2024-01-13 13:03:20,2024-01-13 13:44:48,1.0,16.65,132,145,1,66.0,18.61,94.8
2024-01-13 13:03:35,2024-01-13 13:13:52,1.0,1.65,236,151,1,12.1,3.22,19.32
2024-01-13 13:03:42,2024-01-13 13:18:06,1.0,1.32,170,230,2,13.5,0.0,17.5
2024-01-13 13:03:46,2024-01-13 13:44:47,2.0,17.98,162,1,1,94.4,23.16,138.94
2024-01-13 13:03:55,2024-01-13 13:25:51,1.0,8.92,138,236,2,37.3,0.0,54.99
2024-01-13 13:04:02,2024-01-13 13:15:07,1.0,1.49,186,163,1,11.4,3.08,18.48
2024-01-13 13:04:24,2024-01-13 13:11:03,,1.37,142,68,0,11.74,3.15,18.89
2024-01-13 13:04:29,2024-01-13 13:09:58,1.0,0.87,163,161,1,7.2,2.24,13.44
2024-01-13 13:04:30,2024-01-13 13:29:52,1.0,3.42,144,246,1,24.0,8.4,36.4
2024-01-13 13:04:33,2024-01-13 13:25:04,1.0,3.81,262,186,1,22.6,6.65,33.25
2024-01-13 13:04:42,2024-01-13 13:18:11,1.0,1.8,239,141,1,14.2,5.45,23.65
2024-01-13 13:04:42,2024-01-13 13:09:48,1.0,0.41,75,263,2,6.5,0.0,10.5
2024-01-13 13:04:57,2024-01-13 13:15:56,1.0,0.82,229,161,1,10.7,3.67,18.37
2024-01-13 13:05:03,2024-01-13 13:10:27,1.0,0.78,263,140,1,7.2,2.24,13.44
2024-01-13 13:05:04,2024-01-13 13:24:32,1.0,9.2,237,13,1,38.0,8.4,50.4
2024-01-13 13:05:24,2024-01-13 13:18:03,2.0,1.42,137,100,1,12.1,3.0,19.1
2024-01-13 13:05:35,2024-01-13 13:26:55,1.0,2.7,159,75,1,20.5,0.0,22.0
2024-01-13 13:05:38,2024-01-13 13:10:51,2.0,0.95,142,230,1,7.2,2.24,13.44
2024-01-13 13:05:40,2024-01-13 13:05:55,1.0,0.0,145,145,2,3.0,0.0,4.5
2024-01-13 13:05:40,2024-01-13 13:12:32,1.0,0.69,170,100,1,7.9,3.0,14.9
2024-01-13 13:05:55,2024-01-13 13:18:04,1.0,0.5,161,230,1,10.7,2.95,17.65
2024-01-13 13:06:00,2024-01-13 13:18:32,5.0,1.73,246,249,1,12.8,3.36,20.16
2024-01-13 13:06:05,2024-01-13 13:18:34,1.0,2.57,48,236,1,14.9,2.84,21.74
2024-01-13 13:06:14,2024-01-13 13:16:09,1.0,3.37,140,137,2,16.3,0.0,20.3
2024-01-13 13:06:17,2024-01-13 13:16:21,2.0,1.79,234,211,1,11.4,3.08,18.48
2024-01-13 13:06:30,2024-01-13 13:33:47,1.0,9.16,138,246,1,38.7,5.0,64.44
2024-01-13 13:06:40,2024-01-13 13:13:08,3.0,0.52,236,263,1,7.9,3.57,15.47
2024-01-13 13:07:19,2024-01-13 13:15:44,2.0,0.7,170,100,1,9.3,2.5,15.8
2024-01-13 13:07:30,2024-01-13 13:11:19,1.0,0.7,170,107,1,5.8,0.98,10.78
2024-01-13 13:07:33,2024-01-13 13:26:38,1.0,2.5,246,148,2,18.4,0.0,22.4
2024-01-13 13:07:41,2024-01-13 13:28:39,3.0,2.53,170,239,1,19.8,5.95,29.75
2024-01-13 13:08:00,2024-01-13 13:20:07,1.0,1.75,233,100,1,12.8,3.36,20.16
2024-01-13 13:08:22,2024-01-13 13:25:18,5.0,6.06,229,231,1,27.5,5.0,36.5
2024-01-13 13:08:28,2024-01-13 13:21:43,1.0,1.9,170,249,1,12.8,3.35,20.15
2024-01-13 13:08:28,2024-01-13 13:23:39,2.0,2.56,151,141,1,16.3,4.06,24.36
2024-01-13 13:08:45,2024-01-13 13:22:30,2.0,2.0,143,161,1,14.2,3.64,21.84
2024-01-13 13:08:45,2024-01-13 13:20:09,2.0,2.05,239,263,1,12.8,3.36,20.16
2024-01-13 13:08:55,2024-01-13 13:15:37,1.0,0.75,163,161,2,7.9,0.0,11.9
2024-01-13 13:08:59,2024-01-13 13:16:02,2.0,1.24,186,246,2,8.6,0.0,12.6
2024-01-13 13:09:08,2024-01-13 13:14:40,1.0,1.02,262,141,1,7.9,2.98,14.88
2024-01-13 13:09:15,2024-01-13 13:18:16,2.0,0.98,100,230,1,9.3,2.66,15.96
2024-01-13 13:09:18,2024-01-13 13:16:41,1.0,0.72,142,163,2,8.6,0.0,12.6
2024-01-13 13:09:18,2024-01-13 13:26:03,1.0,1.05,186,230,1,14.9,3.78,22.68
2024-01-13 13:09:21,2024-01-13 13:16:02,1.0,1.38,229,233,1,9.3,1.5,14.8
2024-01-13 13:09:40,2024-01-13 13:12:45,1.0,0.69,237,141,1,5.8,2.45,12.25
2024-01-13 13:09:43,2024-01-13 13:38:24,1.0,7.4,148,236,1,35.9,7.95,47.85
2024-01-13 13:09:49,2024-01-13 13:33:17,3.0,2.0,233,48,2,17.0,0.0,21.0
2024-01-13 13:10:07,2024-01-13 13:17:19,1.0,0.89,163,233,1,7.9,2.38,14.28
2024-01-13 13:10:38,2024-01-13 13:20:58,1.0,2.1,249,137,1,12.1,3.22,19.32
2024-01-13 13:10:39,2024-01-13 13:20:17,2.0,1.35,234,79,1,10.7,2.94,17.64
2024-01-13 13:10:54,2024-01-13 13:19:58,1.0,1.5,107,246,1,9.3,3.3,16.6
2024-01-13 13:11:07,2024-01-13 13:23:49,4.0,1.5,114,88,2,12.1,0.0,16.1
2024-01-13 13:11:17,2024-01-13 13:20:35,4.0,0.8,13,231,2,9.3,0.0,13.3
