year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute
2013,4,25,1509.0,34.0,1750.0,66.0,DL,1819,LGA,MSP,152.0,1020,14,35
2013,4,25,1542.0,42.0,1731.0,79.0,US,2132,LGA,BOS,40.0,184,15,0
2013,4,25,1617.0,17.0,1829.0,70.0,US,2134,LGA,BOS,52.0,184,16,0
2013,4,25,1637.0,107.0,1909.0,132.0,EV,4181,EWR,MCI,177.0,1092,14,50
2013,4,25,1654.0,-6.0,2101.0,1.0,DL,329,JFK,SJU,190.0,1598,17,0
2013,4,25,1700.0,1.0,1836.0,-6.0,UA,1738,EWR,ORD,114.0,719,16,59
2013,4,25,1708.0,8.0,2025.0,52.0,DL,1499,LGA,ATL,119.0,762,17,0
2013,4,25,1759.0,14.0,2129.0,36.0,DL,2370,LGA,PBI,147.0,1035,17,45
2013,4,25,1823.0,-2.0,2014.0,9.0,WN,1354,LGA,BNA,116.0,764,18,25
2013,4,25,1839.0,16.0,2128.0,41.0,DL,1715,LGA,MSY,171.0,1183,18,23
2013,4,25,1917.0,42.0,2152.0,70.0,DL,2131,LGA,DTW,81.0,502,18,35
2013,4,25,1946.0,16.0,2233.0,-2.0,B6,21,JFK,TPA,146.0,1005,19,30
2013,4,25,1958.0,88.0,2150.0,115.0,MQ,4484,LGA,BNA,121.0,764,18,30
2013,4,25,2001.0,106.0,2211.0,100.0,9E,3446,EWR,MSP,147.0,1008,18,15
2013,4,25,2009.0,-6.0,2316.0,-2.0,DL,1729,JFK,LAS,306.0,2248,20,15
2013,4,25,2014.0,14.0,2305.0,17.0,9E,3313,JFK,JAX,121.0,828,20,0
2013,4,25,2031.0,1.0,2230.0,29.0,FL,354,LGA,CAK,66.0,397,20,30
2013,4,25,2034.0,184.0,2336.0,193.0,B6,547,EWR,PBI,139.0,1023,17,30
2013,4,25,2051.0,36.0,2324.0,45.0,9E,4033,LGA,TYS,99.0,647,20,15
2013,4,25,2051.0,111.0,2223.0,128.0,US,2140,LGA,BOS,35.0,184,19,0
2013,4,25,2135.0,6.0,32.0,15.0,B6,199,JFK,LAS,316.0,2248,21,29
2013,4,25,2136.0,21.0,8.0,15.0,B6,97,JFK,DEN,234.0,1626,21,15
2013,4,25,2159.0,29.0,2329.0,26.0,B6,104,JFK,BUF,56.0,301,21,30
2013,4,25,2325.0,30.0,38.0,27.0,B6,30,JFK,ROC,52.0,264,22,55
2013,4,25,2331.0,116.0,41.0,109.0,EV,4421,EWR,BTV,45.0,266,21,35
2013,4,25,,,,,9E,3881,EWR,CVG,,569,16,45
2013,4,26,555.0,10.0,932.0,5.0,B6,709,JFK,SJU,198.0,1598,5,45
2013,4,26,628.0,-4.0,735.0,-10.0,B6,1305,JFK,IAD,47.0,228,6,32
2013,4,26,655.0,-4.0,1001.0,-14.0,UA,1497,EWR,RSW,162.0,1068,6,59
2013,4,26,703.0,3.0,940.0,9.0,DL,1547,LGA,ATL,115.0,762,7,0
2013,4,26,705.0,-4.0,1040.0,39.0,UA,1718,EWR,TPA,141.0,997,7,9
2013,4,26,721.0,-3.0,840.0,3.0,B6,44,JFK,SYR,45.0,209,7,24
2013,4,26,722.0,-3.0,1119.0,22.0,UA,742,EWR,SFO,334.0,2565,7,25
2013,4,26,813.0,-7.0,923.0,-7.0,AA,1838,JFK,BOS,32.0,187,8,20
2013,4,26,813.0,-7.0,957.0,-3.0,MQ,4521,LGA,RDU,72.0,431,8,20
2013,4,26,829.0,-6.0,1112.0,31.0,EV,4357,EWR,CVG,99.0,569,8,35
2013,4,26,829.0,-1.0,1149.0,29.0,UA,1400,EWR,MCO,135.0,937,8,30
2013,4,26,833.0,-7.0,1146.0,-4.0,UA,443,JFK,LAX,336.0,2475,8,40
2013,4,26,837.0,-2.0,1012.0,22.0,B6,1172,EWR,BOS,36.0,200,8,39
2013,4,26,853.0,-7.0,1128.0,1.0,DL,485,EWR,ATL,111.0,746,9,0
2013,4,26,858.0,-2.0,1132.0,17.0,DL,181,LGA,DTW,102.0,502,9,0
2013,4,26,940.0,8.0,1037.0,-5.0,B6,1004,JFK,BOS,32.0,187,9,32
2013,4,26,954.0,-1.0,1133.0,-7.0,AA,319,LGA,ORD,121.0,733,9,55
2013,4,26,956.0,-4.0,1257.0,-37.0,DL,1765,JFK,SFO,337.0,2586,10,0
2013,4,26,957.0,-8.0,1207.0,-14.0,DL,2319,LGA,MSP,147.0,1020,10,5
2013,4,26,1026.0,-4.0,1312.0,24.0,DL,2343,EWR,ATL,108.0,746,10,30
2013,4,26,1031.0,1.0,1412.0,7.0,VX,187,EWR,SFO,344.0,2565,10,30
2013,4,26,1058.0,-2.0,1351.0,21.0,DL,1647,LGA,ATL,108.0,762,11,0
2013,4,26,1107.0,-8.0,1317.0,12.0,MQ,4485,LGA,CMH,77.0,479,11,15
2013,4,26,1124.0,-1.0,1421.0,0.0,B6,1,JFK,FLL,157.0,1069,11,25
2013,4,26,1152.0,1.0,1451.0,37.0,FL,347,LGA,ATL,110.0,762,11,51
2013,4,26,1228.0,-7.0,1520.0,-32.0,DL,1375,JFK,SLC,269.0,1990,12,35
2013,4,26,1317.0,-13.0,1550.0,-16.0,B6,127,EWR,MCO,130.0,937,13,30
2013,4,26,1355.0,0.0,1632.0,-13.0,B6,1783,JFK,MCO,129.0,944,13,55
2013,4,26,1404.0,24.0,1736.0,53.0,B6,377,LGA,FLL,150.0,1076,13,40
2013,4,26,1406.0,16.0,1616.0,17.0,EV,4224,EWR,SAV,101.0,708,13,50
2013,4,26,1417.0,72.0,1640.0,72.0,EV,4141,EWR,ATL,117.0,746,13,5
2013,4,26,1425.0,-4.0,1741.0,-2.0,DL,2175,LGA,MIA,146.0,1096,14,29
2013,4,26,1432.0,2.0,1631.0,30.0,FL,721,LGA,CAK,68.0,397,14,30
2013,4,26,1452.0,-5.0,1625.0,-9.0,EV,4323,EWR,RDU,73.0,416,14,57
2013,4,26,1502.0,3.0,1802.0,-2.0,UA,509,EWR,AUS,218.0,1504,14,59
2013,4,26,1506.0,111.0,1616.0,103.0,EV,5793,EWR,RIC,55.0,277,13,15
2013,4,26,1525.0,-5.0,1753.0,-10.0,9E,3579,JFK,IND,106.0,665,15,30
2013,4,26,1531.0,16.0,1832.0,32.0,UA,1698,EWR,IAH,212.0,1400,15,15
2013,4,26,1604.0,39.0,1804.0,49.0,MQ,4447,LGA,RDU,72.0,431,15,25
2013,4,26,1605.0,0.0,1902.0,10.0,DL,539,JFK,DEN,234.0,1626,16,5
2013,4,26,1637.0,7.0,1953.0,-22.0,VX,27,JFK,SFO,351.0,2586,16,30
2013,4,26,1645.0,0.0,1841.0,-8.0,9E,4120,JFK,CLE,77.0,425,16,45
2013,4,26,1659.0,0.0,1822.0,-20.0,UA,1738,EWR,ORD,114.0,719,16,59
2013,4,26,1701.0,16.0,1955.0,-9.0,B6,139,JFK,RSW,155.0,1074,16,45
2013,4,26,1727.0,-3.0,2127.0,91.0,F9,419,LGA,DEN,257.0,1620,17,30
2013,4,26,1727.0,-3.0,2041.0,-8.0,B6,359,JFK,BUR,328.0,2465,17,30
2013,4,26,1747.0,18.0,2050.0,-15.0,VX,193,EWR,SFO,338.0,2565,17,29
2013,4,26,1757.0,101.0,2003.0,98.0,EV,4294,EWR,SAV,101.0,708,16,16
2013,4,26,1808.0,65.0,1938.0,62.0,B6,36,JFK,ROC,47.0,264,17,3
2013,4,26,1824.0,-6.0,1919.0,-21.0,MQ,3944,JFK,BWI,34.0,184,18,30
2013,4,26,1830.0,118.0,2020.0,129.0,EV,4702,EWR,GSO,69.0,445,16,32
2013,4,26,1901.0,24.0,2137.0,5.0,B6,711,JFK,LAS,294.0,2248,18,37
2013,4,26,1920.0,114.0,2144.0,132.0,EV,4638,EWR,CVG,97.0,569,17,26
2013,4,26,1923.0,-2.0,2205.0,-20.0,DL,1485,LGA,MCO,125.0,950,19,25
2013,4,26,1928.0,-2.0,2140.0,-6.0,9E,3798,JFK,CLT,83.0,541,19,30
2013,4,26,1929.0,29.0,2209.0,59.0,EV,4295,EWR,MCI,173.0,1092,19,0
2013,4,26,1947.0,32.0,2105.0,21.0,9E,3369,JFK,BWI,33.0,184,19,15
2013,4,26,2005.0,5.0,2118.0,-6.0,DL,985,JFK,BOS,36.0,187,20,0
2013,4,26,2034.0,54.0,2209.0,39.0,MQ,4423,JFK,RDU,70.0,427,19,40
2013,4,26,2048.0,-7.0,2216.0,-14.0,AA,371,LGA,ORD,119.0,733,20,55
2013,4,26,2052.0,77.0,2227.0,87.0,EV,4131,EWR,RIC,55.0,277,19,35
2013,4,26,2101.0,10.0,2249.0,20.0,UA,1464,EWR,CLE,62.0,404,20,51
2013,4,26,2117.0,12.0,17.0,18.0,UA,570,EWR,MCO,127.0,937,21,5
2013,4,26,2118.0,40.0,107.0,31.0,UA,1071,EWR,BQN,185.0,1585,20,38
2013,4,26,2138.0,73.0,13.0,36.0,B6,801,JFK,FLL,139.0,1069,20,25
2013,4,26,2139.0,39.0,2358.0,20.0,B6,399,LGA,MCO,121.0,950,21,0
2013,4,27,557.0,-3.0,905.0,-10.0,UA,574,EWR,RSW,146.0,1068,6,0
2013,4,27,607.0,7.0,840.0,-4.0,UA,1144,EWR,MCO,130.0,937,6,0
2013,4,27,824.0,-11.0,1033.0,-29.0,F9,835,LGA,DEN,209.0,1620,8,35
2013,4,27,832.0,2.0,955.0,-22.0,9E,3521,JFK,ORD,112.0,740,8,30
2013,4,27,854.0,4.0,1304.0,4.0,AA,1357,JFK,SJU,198.0,1598,8,50
2013,4,27,857.0,52.0,1149.0,44.0,DL,1109,LGA,TPA,139.0,1010,8,5
2013,4,27,922.0,8.0,1205.0,5.0,B6,883,JFK,MCO,130.0,944,9,14
2013,4,27,947.0,-8.0,1049.0,-19.0,B6,600,JFK,PWM,45.0,273,9,55
2013,4,27,953.0,-7.0,1157.0,-14.0,EV,4298,EWR,SDF,108.0,642,10,0
2013,4,27,953.0,-6.0,1054.0,-16.0,EV,5711,JFK,IAD,40.0,228,9,59
2013,4,27,958.0,18.0,1242.0,0.0,B6,1101,JFK,FLL,145.0,1069,9,40
2013,4,27,1025.0,-5.0,1149.0,-18.0,EV,4147,EWR,RDU,64.0,416,10,30
2013,4,27,1129.0,-5.0,1252.0,-19.0,EV,4317,EWR,RDU,66.0,416,11,34
2013,4,27,1142.0,-3.0,1422.0,-30.0,UA,1120,EWR,SFO,323.0,2565,11,45
2013,4,27,1218.0,-7.0,1313.0,-17.0,EV,4586,EWR,SYR,37.0,195,12,25
2013,4,27,1241.0,-14.0,1421.0,-19.0,MQ,4426,LGA,CMH,77.0,479,12,55
2013,4,27,1251.0,46.0,1506.0,41.0,MQ,4658,LGA,ATL,109.0,762,12,5
2013,4,27,1256.0,-3.0,1542.0,-1.0,UA,1641,EWR,MCO,133.0,937,12,59
2013,4,27,1303.0,-4.0,1412.0,-13.0,B6,32,JFK,ROC,52.0,264,13,7
2013,4,27,1350.0,-5.0,1540.0,-16.0,DL,1639,LGA,MEM,145.0,963,13,55
2013,4,27,1403.0,34.0,1607.0,29.0,EV,4615,EWR,SAV,101.0,708,13,29
2013,4,27,1457.0,7.0,1643.0,-3.0,EV,4704,EWR,CHS,93.0,628,14,50
2013,4,27,1506.0,1.0,1620.0,-10.0,MQ,3823,JFK,DCA,50.0,213,15,5
2013,4,27,1508.0,9.0,1628.0,-9.0,B6,8,JFK,BUF,55.0,301,14,59
2013,4,27,1546.0,-5.0,1838.0,-47.0,DL,1773,JFK,SLC,266.0,1990,15,51
2013,4,27,1548.0,-2.0,1802.0,-3.0,EV,4312,EWR,MSY,170.0,1167,15,50
2013,4,27,1602.0,-3.0,1817.0,-30.0,DL,539,JFK,DEN,222.0,1626,16,5
2013,4,27,1602.0,-8.0,1740.0,-18.0,9E,3400,JFK,MKE,111.0,745,16,10
2013,4,27,1603.0,-7.0,1707.0,-35.0,9E,3359,JFK,BOS,36.0,187,16,10
2013,4,27,1618.0,-2.0,1915.0,-1.0,B6,985,LGA,TPA,144.0,1010,16,20
2013,4,27,1653.0,143.0,1837.0,130.0,EV,4975,EWR,MSP,141.0,1008,14,30
2013,4,27,1725.0,-5.0,2036.0,-6.0,DL,2139,LGA,MIA,155.0,1096,17,30
2013,4,27,1731.0,-4.0,1947.0,-15.0,DL,884,LGA,DEN,216.0,1620,17,35
2013,4,27,1745.0,35.0,1944.0,-7.0,UA,1635,EWR,PHX,277.0,2133,17,10
2013,4,27,1826.0,-4.0,1951.0,-22.0,UA,1523,EWR,ORD,105.0,719,18,30
2013,4,27,1831.0,-4.0,2124.0,-22.0,DL,1854,LGA,FLL,146.0,1076,18,35
2013,4,27,1835.0,-2.0,2044.0,-48.0,B6,711,JFK,LAS,289.0,2248,18,37
2013,4,27,1840.0,10.0,1934.0,-6.0,MQ,3944,JFK,BWI,34.0,184,18,30
2013,4,27,1926.0,-4.0,2111.0,-20.0,9E,3899,JFK,CLE,67.0,425,19,30
2013,4,27,1959.0,-1.0,2222.0,-20.0,DL,1147,LGA,ATL,113.0,762,20,0
2013,4,27,2147.0,107.0,29.0,64.0,VX,415,JFK,LAX,314.0,2475,20,0
2013,4,27,2239.0,-6.0,2342.0,-17.0,B6,128,JFK,BTV,49.0,266,22,45
2013,4,28,553.0,-7.0,831.0,-29.0,UA,1282,EWR,MIA,145.0,1085,6,0
2013,4,28,600.0,0.0,841.0,1.0,B6,79,JFK,MCO,128.0,944,6,0
2013,4,28,606.0,6.0,855.0,-36.0,UA,1020,EWR,SFO,332.0,2565,6,0
2013,4,28,615.0,0.0,805.0,-5.0,US,1657,JFK,CLT,80.0,541,6,15
2013,4,28,620.0,-10.0,728.0,-37.0,AA,303,LGA,ORD,106.0,733,6,30
2013,4,28,725.0,-5.0,1016.0,3.0,UA,1168,EWR,IAH,208.0,1400,7,30
2013,4,28,745.0,-3.0,902.0,-17.0,UA,1162,EWR,ORD,106.0,719,7,48
2013,4,28,804.0,92.0,927.0,102.0,B6,1305,JFK,IAD,44.0,228,6,32
2013,4,28,821.0,-9.0,1011.0,-4.0,AA,309,LGA,ORD,106.0,733,8,30
2013,4,28,836.0,1.0,1116.0,-35.0,DL,857,JFK,SAN,310.0,2446,8,35
2013,4,28,855.0,-10.0,1017.0,-2.0,B6,56,JFK,BTV,50.0,266,9,5
2013,4,28,911.0,-1.0,1157.0,-3.0,B6,59,JFK,TPA,141.0,1005,9,12
2013,4,28,915.0,-5.0,1153.0,-32.0,AA,1739,EWR,DFW,191.0,1372,9,20
2013,4,28,921.0,-5.0,1106.0,-23.0,EV,4557,EWR,CLT,83.0,529,9,26
2013,4,28,1013.0,-2.0,1204.0,-8.0,US,1427,JFK,CLT,86.0,541,10,15
2013,4,28,1040.0,-15.0,1338.0,-29.0,B6,1471,LGA,FLL,144.0,1076,10,55
2013,4,28,1046.0,-4.0,1350.0,-10.0,DL,1903,LGA,SRQ,149.0,1047,10,50
2013,4,28,1056.0,-4.0,1330.0,0.0,DL,1647,LGA,ATL,107.0,762,11,0
2013,4,28,1122.0,-3.0,1351.0,-36.0,UA,703,JFK,LAX,308.0,2475,11,25
2013,4,28,1155.0,-10.0,1456.0,31.0,MQ,4658,LGA,ATL,121.0,762,12,5
2013,4,28,1156.0,-4.0,1439.0,-26.0,AA,3,JFK,LAX,315.0,2475,12,0
2013,4,28,1209.0,189.0,,,DL,1747,LGA,ATL,,762,9,0
2013,4,28,1226.0,-3.0,1429.0,-9.0,EV,4445,EWR,IND,101.0,645,12,29
2013,4,28,1310.0,-5.0,1500.0,-1.0,US,1697,EWR,CLT,86.0,529,13,15
2013,4,28,1351.0,-9.0,1522.0,9.0,US,2177,LGA,DCA,43.0,214,14,0
2013,4,28,1429.0,-6.0,1630.0,-14.0,DL,1819,LGA,MSP,147.0,1020,14,35
2013,4,28,1438.0,-7.0,1646.0,1.0,US,1445,LGA,CLT,89.0,544,14,45
2013,4,28,1450.0,-7.0,1559.0,-11.0,EV,4440,EWR,IAD,45.0,212,14,57
2013,4,28,1500.0,-4.0,1719.0,-5.0,UA,407,LGA,DEN,216.0,1620,15,4
2013,4,28,1525.0,-4.0,1749.0,-29.0,UA,1060,EWR,MCO,129.0,937,15,29
2013,4,28,1540.0,-5.0,1846.0,-36.0,DL,1773,JFK,SLC,265.0,1990,15,45
2013,4,28,1552.0,-3.0,1658.0,-17.0,UA,1532,EWR,BOS,50.0,200,15,55
2013,4,28,1554.0,-2.0,1701.0,-26.0,UA,1524,EWR,ORD,107.0,719,15,56
2013,4,28,1559.0,-1.0,1713.0,-7.0,US,2181,LGA,DCA,43.0,214,16,0
2013,4,28,1600.0,0.0,1900.0,-34.0,DL,1461,JFK,LAX,325.0,2475,16,0
2013,4,28,1622.0,-4.0,1818.0,1.0,EV,4411,EWR,MEM,148.0,946,16,26
2013,4,28,1623.0,-6.0,1907.0,-32.0,AA,565,JFK,DFW,195.0,1391,16,29
2013,4,28,1644.0,-11.0,1927.0,-43.0,AA,773,LGA,DFW,191.0,1389,16,55
2013,4,28,1713.0,13.0,1949.0,25.0,DL,2042,EWR,ATL,136.0,746,17,0
2013,4,28,1719.0,29.0,1919.0,34.0,WN,197,LGA,STL,134.0,888,16,50
2013,4,28,1721.0,-8.0,2015.0,-29.0,AA,1999,EWR,MIA,148.0,1085,17,29
2013,4,28,1722.0,-3.0,2004.0,-20.0,UA,1623,EWR,MIA,145.0,1085,17,25
2013,4,28,1834.0,-11.0,2009.0,-21.0,MQ,4517,LGA,CRW,72.0,444,18,45
2013,4,28,1908.0,13.0,2154.0,20.0,DL,73,JFK,ATL,122.0,760,18,55
2013,4,28,1915.0,0.0,2221.0,-28.0,DL,6,JFK,SLC,270.0,1990,19,15
2013,4,28,2025.0,-3.0,2312.0,-24.0,UA,771,JFK,LAX,316.0,2475,20,28
2013,4,28,2051.0,-14.0,2257.0,-8.0,MQ,4573,LGA,DTW,81.0,502,21,5
2013,4,28,2054.0,29.0,2.0,25.0,B6,801,JFK,FLL,148.0,1069,20,25
2013,4,28,2105.0,-10.0,2250.0,-20.0,MQ,4584,LGA,CLT,85.0,544,21,15
2013,4,28,2118.0,18.0,20.0,-12.0,DL,2363,JFK,LAX,323.0,2475,21,0
2013,4,28,2120.0,42.0,45.0,9.0,UA,1071,EWR,BQN,191.0,1585,20,38
2013,4,28,2121.0,-3.0,2319.0,0.0,EV,4700,EWR,CLT,86.0,529,21,24
2013,4,28,2144.0,-2.0,117.0,-25.0,B6,701,JFK,SJU,191.0,1598,21,46
2013,4,28,2237.0,-8.0,2336.0,-25.0,B6,608,JFK,PWM,43.0,273,22,45
2013,4,28,2250.0,-5.0,11.0,0.0,B6,30,JFK,ROC,54.0,264,22,55
2013,4,29,538.0,-2.0,834.0,-6.0,AA,701,JFK,MIA,151.0,1089,5,40
2013,4,29,557.0,-8.0,858.0,-12.0,AA,1837,LGA,MIA,155.0,1096,6,5
2013,4,29,605.0,0.0,800.0,0.0,MQ,4401,LGA,DTW,84.0,502,6,5
2013,4,29,632.0,-8.0,832.0,-14.0,EV,4535,EWR,MSP,148.0,1008,6,40
2013,4,29,647.0,-8.0,943.0,8.0,AA,1815,JFK,MCO,143.0,944,6,55
2013,4,29,654.0,-6.0,859.0,-21.0,MQ,4534,LGA,XNA,164.0,1147,7,0
2013,4,29,704.0,-1.0,950.0,-1.0,DL,2285,LGA,MCO,132.0,950,7,5
2013,4,29,719.0,-1.0,953.0,-10.0,UA,350,LGA,IAH,192.0,1416,7,20
2013,4,29,749.0,-6.0,943.0,-35.0,9E,3353,JFK,DTW,83.0,509,7,55
2013,4,29,749.0,-5.0,910.0,-15.0,UA,1162,EWR,ORD,107.0,719,7,54
2013,4,29,801.0,-1.0,925.0,-3.0,EV,3816,EWR,PIT,53.0,319,8,2
2013,4,29,806.0,-4.0,1024.0,-31.0,DL,1429,JFK,LAS,285.0,2248,8,10
2013,4,29,808.0,-2.0,1000.0,-37.0,9E,3538,JFK,MSP,145.0,1029,8,10
2013,4,29,809.0,-6.0,1037.0,-8.0,DL,914,LGA,DEN,220.0,1620,8,15
2013,4,29,829.0,0.0,1012.0,-12.0,MQ,4607,LGA,CMH,73.0,479,8,29
2013,4,29,837.0,-3.0,1146.0,3.0,B6,901,JFK,FLL,158.0,1069,8,40
2013,4,29,848.0,43.0,1052.0,38.0,EV,4522,EWR,OMA,159.0,1134,8,5
2013,4,29,855.0,-10.0,1006.0,-18.0,B6,20,JFK,ROC,47.0,264,9,5
2013,4,29,859.0,-1.0,1020.0,-15.0,EV,5025,LGA,BTV,44.0,258,9,0
2013,4,29,904.0,-6.0,1109.0,-1.0,MQ,4582,LGA,CLT,89.0,544,9,10
2013,4,29,925.0,-7.0,1029.0,-13.0,B6,1004,JFK,BOS,41.0,187,9,32
2013,4,29,927.0,-3.0,1029.0,-21.0,EV,4636,EWR,DCA,39.0,199,9,30
2013,4,29,935.0,-3.0,1137.0,-40.0,UA,486,EWR,LAS,275.0,2227,9,38
2013,4,29,950.0,-5.0,1307.0,-3.0,AA,1871,LGA,MIA,169.0,1096,9,55
2013,4,29,1054.0,-6.0,1224.0,-21.0,MQ,4471,LGA,RDU,69.0,431,11,0
2013,4,29,1107.0,-6.0,1408.0,-7.0,UA,703,JFK,LAX,323.0,2475,11,13
2013,4,29,1108.0,148.0,1352.0,122.0,UA,443,JFK,LAX,319.0,2475,8,40
2013,4,29,1125.0,-5.0,1258.0,-9.0,EV,4581,EWR,RDU,69.0,416,11,30
2013,4,29,1251.0,-9.0,1354.0,-44.0,UA,289,LGA,ORD,103.0,733,13,0
2013,4,29,1346.0,1.0,1703.0,3.0,AA,1073,LGA,MIA,171.0,1096,13,45
2013,4,29,1415.0,0.0,1626.0,-7.0,DL,935,EWR,ATL,107.0,746,14,15
2013,4,29,1448.0,-7.0,1605.0,-27.0,9E,3318,JFK,BUF,52.0,301,14,55
2013,4,29,1512.0,12.0,1741.0,-19.0,AA,883,EWR,DFW,177.0,1372,15,0
2013,4,29,1520.0,-3.0,1801.0,-18.0,UA,1405,EWR,MCO,136.0,937,15,23
2013,4,29,1528.0,-2.0,1824.0,-41.0,AA,85,JFK,SFO,331.0,2586,15,30
2013,4,29,1535.0,25.0,1723.0,18.0,EV,3825,EWR,GSP,90.0,594,15,10
2013,4,29,1537.0,-8.0,1710.0,-2.0,9E,3580,JFK,BWI,58.0,184,15,45
2013,4,29,1604.0,5.0,1906.0,0.0,UA,1242,EWR,FLL,164.0,1065,15,59
2013,4,29,1611.0,11.0,1815.0,-20.0,9E,3315,JFK,MSP,151.0,1029,16,0
2013,4,29,1613.0,-2.0,1806.0,-32.0,DL,95,JFK,DTW,80.0,509,16,15
2013,4,29,1629.0,-11.0,1824.0,-21.0,MQ,4540,LGA,DTW,79.0,502,16,40
2013,4,29,1639.0,-6.0,1825.0,-33.0,9E,3881,EWR,CVG,88.0,569,16,45
2013,4,29,1659.0,29.0,2015.0,0.0,VX,27,JFK,SFO,335.0,2586,16,30
2013,4,29,1712.0,7.0,1911.0,5.0,US,894,LGA,CLT,90.0,544,17,5
2013,4,29,1733.0,-4.0,1925.0,-19.0,DL,2331,LGA,DTW,75.0,502,17,37
2013,4,29,1748.0,40.0,1943.0,33.0,EV,5676,EWR,MSP,147.0,1008,17,8
2013,4,29,1756.0,-4.0,1907.0,-8.0,US,2185,LGA,DCA,50.0,214,18,0
2013,4,29,1811.0,-9.0,1947.0,-13.0,9E,4019,JFK,RIC,58.0,288,18,20
2013,4,29,1820.0,-5.0,1931.0,-34.0,WN,1354,LGA,BNA,112.0,764,18,25
2013,4,29,1826.0,-3.0,2117.0,-33.0,UA,148,EWR,SNA,310.0,2434,18,29
2013,4,29,1835.0,-5.0,2107.0,-31.0,DL,1629,JFK,LAS,289.0,2248,18,40
2013,4,29,1845.0,16.0,2200.0,21.0,UA,1217,EWR,SEA,332.0,2402,18,29
2013,4,29,1850.0,-5.0,2146.0,-24.0,VX,169,EWR,LAX,312.0,2454,18,55
2013,4,29,1904.0,19.0,2117.0,7.0,9E,3403,JFK,MCI,154.0,1113,18,45
2013,4,29,1913.0,73.0,2111.0,70.0,EV,4382,EWR,DTW,78.0,488,18,0
2013,4,29,1916.0,-9.0,2240.0,15.0,DL,1485,LGA,MCO,152.0,950,19,25
2013,4,29,1950.0,-5.0,2105.0,-5.0,AA,1762,JFK,BOS,39.0,187,19,55
2013,4,29,2058.0,-7.0,2217.0,-17.0,EV,4641,EWR,MKE,107.0,725,21,5
2013,4,29,2121.0,31.0,2256.0,27.0,EV,4658,EWR,GSO,71.0,445,20,50
2013,4,29,2125.0,1.0,2236.0,-7.0,EV,4695,EWR,MHT,39.0,209,21,24
2013,4,29,2157.0,51.0,14.0,40.0,EV,4631,EWR,JAX,118.0,820,21,6
2013,4,29,2240.0,-10.0,2349.0,-9.0,B6,1018,JFK,BOS,39.0,187,22,50
2013,4,30,556.0,-5.0,854.0,-41.0,UA,1020,EWR,SFO,337.0,2565,6,1
2013,4,30,558.0,-10.0,835.0,-25.0,UA,1115,EWR,TPA,135.0,997,6,8
2013,4,30,559.0,-6.0,758.0,-2.0,MQ,4401,LGA,DTW,84.0,502,6,5
2013,4,30,559.0,-1.0,907.0,7.0,UA,1077,EWR,MIA,165.0,1085,6,0
2013,4,30,621.0,-8.0,754.0,-31.0,US,1507,EWR,CLT,77.0,529,6,29
2013,4,30,623.0,-7.0,800.0,-4.0,B6,905,JFK,ORD,115.0,740,6,30
2013,4,30,655.0,-5.0,758.0,-7.0,US,2116,LGA,BOS,39.0,184,7,0
2013,4,30,710.0,0.0,815.0,-25.0,WN,1171,EWR,BNA,106.0,748,7,10
2013,4,30,731.0,-9.0,1029.0,-13.0,B6,201,JFK,FLL,155.0,1069,7,40
2013,4,30,745.0,-4.0,1044.0,-17.0,UA,248,EWR,MIA,158.0,1085,7,49
2013,4,30,751.0,-4.0,1033.0,-3.0,B6,389,LGA,MCO,133.0,950,7,55
2013,4,30,807.0,-3.0,931.0,-5.0,EV,4420,EWR,ORF,58.0,284,8,10
2013,4,30,809.0,-5.0,1019.0,-6.0,EV,4625,EWR,CHS,98.0,628,8,14
2013,4,30,828.0,-7.0,1026.0,6.0,MQ,4558,LGA,CLE,65.0,419,8,35
2013,4,30,832.0,-8.0,1003.0,-11.0,9E,3432,JFK,DCA,44.0,213,8,40
2013,4,30,833.0,-2.0,1100.0,-2.0,F9,835,LGA,DEN,224.0,1620,8,35
2013,4,30,855.0,-5.0,1217.0,1.0,DL,515,LGA,MIA,164.0,1096,9,0
2013,4,30,920.0,-5.0,1216.0,-19.0,AA,1097,LGA,DFW,191.0,1389,9,25
2013,4,30,953.0,-10.0,1137.0,3.0,FL,353,LGA,CAK,62.0,397,10,3
2013,4,30,1001.0,-2.0,1325.0,3.0,UA,405,JFK,SFO,342.0,2586,10,3
2013,4,30,1014.0,4.0,1121.0,-4.0,MQ,3795,EWR,ORD,98.0,719,10,10
2013,4,30,1025.0,-4.0,1221.0,-27.0,EV,5164,LGA,MEM,131.0,963,10,29
2013,4,30,1053.0,-7.0,1223.0,10.0,US,2171,LGA,DCA,43.0,214,11,0
2013,4,30,1055.0,-5.0,1314.0,-16.0,DL,1647,LGA,ATL,101.0,762,11,0
2013,4,30,1218.0,48.0,1350.0,43.0,EV,4317,EWR,RDU,72.0,416,11,30
2013,4,30,1320.0,-10.0,1558.0,-8.0,B6,127,EWR,MCO,125.0,937,13,30
2013,4,30,1341.0,-4.0,1607.0,-10.0,B6,615,JFK,JAX,124.0,828,13,45
2013,4,30,1419.0,-11.0,1532.0,-29.0,FL,721,LGA,CAK,57.0,397,14,30
2013,4,30,1427.0,-3.0,1621.0,-5.0,EV,4157,EWR,CHS,92.0,628,14,30
