reading_id,outside_temp_c,solar_w_m2,inside_temp_c,inside_humidity_pct,heater_pct,vent_pct,mister_pct,temp_30min_c,humidity_30min_pct
GH-0661,9.4,0.0,19.0,67.5,45.6,0.0,0.0,19.4,65.4
GH-0662,15.5,391.0,26.6,54.0,0.0,25.4,0.0,24.6,51.9
GH-0663,22.6,873.5,29.3,36.2,0.0,75.0,55.3,17.9,43.0
GH-0664,15.0,55.1,24.1,63.5,0.0,40.7,0.0,21.8,57.2
GH-0665,9.5,0.0,21.7,49.0,0.0,0.0,6.3,19.8,54.5
GH-0666,12.6,100.1,22.9,60.8,0.0,11.3,0.0,22.2,62.2
GH-0667,9.9,0.0,21.6,39.4,3.3,0.0,59.2,20.7,54.3
GH-0668,21.8,751.9,29.7,43.7,0.0,93.0,52.9,17.2,48.3
GH-0669,15.7,459.6,28.5,48.2,0.0,66.2,24.2,22.0,48.0
GH-0670,11.6,50.4,25.5,59.3,0.0,58.6,3.5,22.6,54.6
GH-0671,22.3,823.7,29.9,43.4,0.0,100.0,41.4,14.7,48.4
GH-0672,16.3,176.3,26.7,55.8,0.0,65.4,0.0,21.5,51.9
GH-0673,18.8,368.7,29.5,52.8,0.0,100.0,17.1,20.5,49.7
GH-0674,16.1,1.0,22.9,60.8,0.0,9.0,0.0,21.9,58.3
GH-0675,10.4,55.2,22.3,54.1,0.0,0.0,4.1,21.0,58.2
GH-0676,14.5,0.0,21.0,52.7,8.9,0.0,18.8,21.1,55.9
GH-0677,19.2,423.4,27.3,46.0,0.0,50.4,26.7,21.9,49.3
GH-0678,15.4,0.0,24.6,52.2,0.0,42.2,1.4,23.5,53.7
GH-0679,26.7,665.9,33.3,44.8,0.0,100.0,38.0,21.1,44.2
GH-0680,11.3,0.0,20.9,51.1,8.8,0.0,13.8,20.3,51.6
GH-0681,22.6,704.5,29.6,34.6,0.0,66.4,70.6,21.3,39.9
GH-0682,14.2,0.0,22.5,59.2,0.0,0.0,0.0,22.0,58.7
GH-0683,23.8,433.5,27.6,50.6,0.0,63.7,17.1,22.4,49.6
GH-0684,14.1,67.6,26.0,45.2,0.0,37.0,32.3,23.4,46.4
GH-0685,15.3,42.6,22.4,58.6,0.0,4.6,0.0,20.9,55.6
GH-0686,13.0,0.0,21.5,58.6,9.8,16.1,0.0,20.7,57.0
GH-0687,12.2,110.9,20.4,65.5,14.0,0.0,0.0,20.5,65.3
GH-0688,13.6,147.7,26.6,49.2,0.0,23.9,15.5,24.2,51.6
GH-0689,26.9,819.1,31.3,45.2,0.0,100.0,48.4,16.6,45.1
GH-0690,14.3,74.9,25.9,48.1,0.0,17.4,22.3,23.7,52.7
GH-0691,20.9,679.5,27.0,47.1,0.0,54.0,38.8,21.6,51.2
GH-0692,9.8,0.0,21.3,52.9,0.0,0.0,26.6,19.8,60.0
GH-0693,22.2,773.7,29.1,39.4,0.0,26.0,44.8,26.6,47.1
GH-0694,13.2,395.1,22.6,54.6,0.0,0.0,9.8,21.1,55.2
GH-0695,17.7,502.9,25.7,47.5,0.0,35.6,29.2,21.6,49.0
GH-0696,11.5,0.0,23.6,68.3,0.0,28.3,0.0,22.5,60.8
GH-0697,11.8,64.4,21.6,61.9,0.0,0.0,0.0,20.9,63.4
GH-0698,10.0,0.0,21.4,50.6,0.0,0.0,32.3,20.5,60.6
GH-0699,14.7,0.0,24.2,56.6,0.0,28.7,15.8,22.2,56.3
GH-0700,14.2,3.8,24.4,55.3,0.0,22.7,11.7,22.2,57.9
GH-0701,22.7,804.4,33.0,35.6,0.0,100.0,63.1,19.1,42.4
GH-0702,11.7,0.0,19.8,66.0,43.3,0.0,0.0,20.4,64.0
GH-0703,15.8,235.7,25.3,54.6,0.0,18.2,10.8,23.6,53.2
GH-0704,15.6,187.5,23.5,49.2,0.0,0.0,19.7,23.3,55.8
GH-0705,12.9,32.8,23.3,62.5,0.0,23.1,0.0,22.0,57.6
GH-0706,11.6,0.0,23.6,50.8,0.0,0.0,42.1,21.7,56.5
GH-0707,11.5,0.0,19.0,56.3,64.6,0.0,7.1,20.0,62.5
GH-0708,17.5,12.6,28.3,53.5,0.0,70.1,7.8,25.3,48.6
GH-0709,11.8,0.0,21.1,60.9,0.0,0.0,0.0,19.3,61.4
GH-0710,19.4,748.2,25.4,39.9,0.0,0.0,70.2,25.8,55.2
GH-0711,24.1,848.3,30.9,40.0,0.0,76.4,30.1,20.8,46.1
GH-0712,20.3,728.3,26.0,39.8,0.0,25.4,60.6,22.9,49.0
GH-0713,9.2,56.1,24.0,56.1,0.0,16.8,6.8,20.9,52.8
GH-0714,17.1,30.6,24.9,58.0,0.0,36.4,0.0,23.9,56.4
GH-0715,25.9,666.1,30.6,38.2,0.0,100.0,54.9,18.4,40.0
GH-0716,20.8,596.4,29.9,48.5,0.0,84.3,14.8,20.6,44.9
GH-0717,19.6,751.7,29.9,39.8,0.0,60.1,57.0,21.9,49.0
GH-0718,13.1,24.3,21.9,56.0,0.0,0.0,0.0,21.7,57.4
GH-0719,12.3,0.0,25.4,63.5,0.0,64.9,0.0,23.4,60.5
GH-0720,23.9,517.1,30.3,37.8,0.0,66.9,69.4,22.4,46.7
GH-0721,10.8,33.3,21.1,59.0,12.3,0.0,7.5,20.4,57.4
GH-0722,11.4,0.0,22.8,63.3,0.0,22.3,0.0,21.2,63.3
GH-0723,17.1,0.0,23.3,57.2,0.0,20.8,0.0,21.9,58.4
GH-0724,14.1,283.4,25.0,59.5,0.0,55.5,0.0,20.6,53.8
GH-0725,23.5,739.4,28.3,46.4,0.0,68.5,23.4,19.0,48.4
GH-0726,21.7,727.2,30.3,40.4,0.0,84.5,40.3,19.8,41.7
GH-0727,12.8,44.5,19.8,57.9,26.8,0.0,0.0,20.8,57.8
GH-0728,18.2,630.3,32.2,41.3,0.0,100.0,41.3,20.2,39.2
GH-0729,18.7,697.4,31.4,39.2,0.0,82.1,46.1,20.0,43.0
GH-0730,15.0,28.2,21.0,61.7,2.0,0.0,0.0,21.0,64.0
GH-0731,11.2,0.0,23.7,56.3,0.0,13.8,6.5,22.8,57.1
GH-0732,20.0,823.0,29.8,38.6,0.0,67.6,51.0,19.8,43.9
GH-0733,10.9,34.9,23.7,52.8,0.0,35.0,9.8,22.5,51.4
GH-0734,18.8,501.4,28.5,44.0,0.0,77.8,25.7,20.7,44.3
GH-0735,22.2,780.1,30.2,39.1,0.0,86.6,52.1,17.4,42.1
GH-0736,24.1,847.3,27.9,46.8,0.0,67.0,28.2,17.7,47.3
GH-0737,26.5,920.0,33.2,38.9,0.0,100.0,40.0,16.9,41.3
GH-0738,8.3,0.0,21.2,62.0,7.4,3.2,0.0,19.8,61.9
GH-0739,15.0,0.0,23.3,54.8,0.0,9.3,0.0,22.3,56.1
GH-0740,12.2,0.0,22.4,56.3,0.0,0.0,0.0,21.8,56.3
GH-0741,11.7,15.6,22.8,64.5,0.0,11.4,0.0,22.2,63.6
GH-0742,19.0,507.5,29.9,46.0,0.0,71.9,26.0,21.7,45.5
GH-0743,12.1,0.0,20.3,64.3,24.5,0.0,0.0,21.1,62.9
GH-0744,11.0,0.0,23.3,54.3,0.0,8.2,0.0,22.1,52.1
GH-0745,21.7,684.3,29.7,35.6,0.0,63.2,74.9,22.1,45.4
GH-0746,11.0,59.6,23.0,59.2,0.0,27.6,0.0,21.1,57.5
GH-0747,23.7,760.8,31.1,42.6,0.0,100.0,27.7,17.7,42.7
GH-0748,17.4,1.9,21.7,59.8,1.9,0.0,0.0,21.8,60.0
GH-0749,17.4,366.0,29.7,46.2,0.0,56.6,33.9,24.5,51.5
GH-0750,11.9,0.0,23.9,55.7,0.0,18.2,0.3,23.0,61.2
GH-0751,22.0,848.6,30.3,41.8,0.0,100.0,60.7,15.2,48.1
GH-0752,14.4,101.9,23.6,58.8,0.0,23.8,0.0,22.2,55.6
GH-0753,11.5,82.0,25.6,57.2,0.0,64.4,17.6,22.5,56.0
GH-0754,13.0,88.6,23.9,52.5,0.0,7.1,11.4,22.7,54.1
GH-0755,13.9,0.0,23.0,59.3,0.0,0.0,0.0,22.3,56.7
GH-0756,13.3,0.0,23.7,59.1,0.0,39.6,1.1,21.7,53.4
GH-0757,19.2,695.8,29.7,43.1,0.0,76.8,37.8,19.7,45.4
GH-0758,19.2,368.9,27.9,44.3,0.0,64.3,25.2,22.1,45.7
GH-0759,13.0,37.8,22.9,54.8,0.0,0.0,6.3,21.4,57.1
GH-0760,12.6,73.7,20.5,60.3,24.1,0.0,0.0,19.4,59.3
GH-0761,21.8,673.8,29.6,37.0,0.0,53.9,69.0,24.0,45.5
GH-0762,16.4,0.0,23.6,45.0,0.0,10.7,49.9,22.6,52.3
GH-0763,20.3,828.1,29.0,41.7,0.0,83.6,23.8,16.9,43.8
GH-0764,10.5,0.0,23.7,57.3,0.0,13.8,0.0,22.5,56.0
GH-0765,11.9,0.0,25.7,54.1,0.0,48.0,22.3,24.2,52.7
GH-0766,15.7,32.1,23.6,53.1,0.0,22.9,3.4,22.2,54.1
GH-0767,13.2,0.0,20.5,57.3,28.0,0.0,2.2,20.8,57.5
GH-0768,12.9,0.0,22.3,54.8,0.0,0.0,17.5,21.2,57.9
GH-0769,14.6,100.8,22.9,61.2,0.0,19.7,0.0,21.5,59.7
GH-0770,21.6,644.8,29.4,41.2,0.0,71.3,61.3,20.4,49.3
GH-0771,12.9,0.0,21.9,54.2,0.0,0.0,8.4,20.5,57.3
GH-0772,22.0,640.1,29.9,45.9,0.0,94.6,32.1,18.1,47.0
GH-0773,15.2,87.5,20.8,54.2,19.1,0.0,5.1,20.7,53.5
GH-0774,12.8,0.0,24.6,54.9,0.0,6.3,15.9,23.9,60.5
GH-0775,23.5,734.1,31.8,33.3,0.0,93.4,76.4,19.0,39.8
GH-0776,14.9,0.0,22.1,50.6,0.0,0.0,17.0,21.6,50.9
GH-0777,12.8,91.3,20.7,67.8,25.4,0.0,0.0,22.3,62.2
GH-0778,21.2,874.9,29.2,40.7,0.0,53.5,37.9,21.0,46.9
GH-0779,21.1,638.0,28.3,48.7,0.0,79.8,29.1,18.6,46.5
GH-0780,21.0,699.3,29.9,43.9,0.0,75.6,29.4,20.6,45.2
GH-0781,12.4,71.1,23.0,58.5,0.0,13.4,7.4,20.8,55.7
GH-0782,12.2,0.0,23.4,58.2,0.0,18.7,0.0,21.8,58.5
GH-0783,15.5,32.5,23.9,52.4,0.0,0.0,3.6,22.5,54.0
GH-0784,11.4,13.0,18.8,66.0,34.1,0.0,0.0,19.4,63.1
GH-0785,22.4,872.8,31.2,40.3,0.0,65.6,45.9,20.3,44.7
GH-0786,17.5,261.9,28.5,60.5,0.0,83.7,0.0,22.7,56.1
GH-0787,15.5,53.0,20.9,59.1,9.5,0.0,0.0,20.8,59.0
GH-0788,12.1,0.0,24.2,53.2,0.0,9.0,0.3,23.1,55.8
GH-0789,19.9,750.3,27.2,37.6,0.0,11.0,58.2,26.6,49.4
GH-0790,13.2,0.0,22.1,62.5,0.0,0.0,0.0,21.0,66.6
GH-0791,10.5,0.0,22.9,48.1,0.0,0.0,41.5,22.7,58.1
GH-0792,14.9,221.1,24.6,54.2,0.0,26.4,5.9,23.2,54.4
GH-0793,15.2,0.0,25.0,58.6,0.0,33.8,12.1,22.1,58.4
GH-0794,14.3,153.2,24.0,59.8,0.0,18.9,0.0,22.4,57.3
GH-0795,11.8,10.4,21.3,62.8,0.0,21.3,0.0,19.0,63.9
GH-0796,15.1,62.6,22.2,59.6,0.0,26.5,0.0,21.7,57.3
GH-0797,13.1,0.0,21.9,48.3,0.0,0.0,25.3,22.0,52.5
GH-0798,13.6,47.7,21.5,68.3,0.0,39.1,0.0,19.6,62.8
GH-0799,15.1,28.3,20.7,59.1,2.5,0.0,0.0,19.7,60.9
GH-0800,20.2,715.1,25.9,47.0,0.0,19.3,21.9,23.6,51.4
GH-0801,12.0,58.9,23.2,55.7,0.0,5.1,0.0,22.8,56.3
GH-0802,11.8,53.4,20.9,60.5,3.7,0.0,0.0,20.1,62.6
GH-0803,20.7,269.8,26.4,53.6,0.0,40.1,14.0,24.0,52.8
GH-0804,17.8,530.4,26.6,49.6,0.0,46.5,13.6,22.3,49.7
GH-0805,14.2,0.0,24.8,52.9,0.0,40.3,7.4,22.2,52.6
GH-0806,10.6,0.0,23.1,60.1,0.0,13.9,0.0,21.7,61.2
GH-0807,15.3,41.2,25.5,57.1,0.0,63.3,9.8,22.9,53.5
GH-0808,24.5,706.1,28.6,43.3,0.0,30.7,53.9,25.1,53.4
GH-0809,18.2,419.9,25.5,52.3,0.0,38.6,14.1,22.0,57.1
GH-0810,23.1,790.9,29.2,49.8,0.0,79.4,0.4,18.4,47.5
GH-0811,15.9,0.0,23.2,64.0,0.0,12.1,0.0,22.4,62.2
GH-0812,17.5,0.0,24.9,48.0,0.0,22.8,26.9,24.1,51.1
GH-0813,13.2,2.9,26.7,52.4,0.0,44.4,22.2,25.9,52.8
GH-0814,19.7,677.2,26.2,47.5,0.0,25.9,17.9,23.2,49.7
GH-0815,9.2,3.0,19.7,61.1,46.4,0.0,0.0,21.0,56.9
GH-0816,10.2,0.0,21.0,58.2,2.2,0.0,0.0,19.9,61.3
GH-0817,12.2,92.7,25.6,45.9,0.0,44.5,33.2,22.5,50.6
GH-0818,13.2,0.0,24.7,53.0,0.0,19.0,0.0,23.2,51.5
GH-0819,10.5,24.1,19.1,60.4,45.4,0.0,0.0,20.8,57.9
GH-0820,16.5,0.0,24.2,68.7,0.0,53.3,0.0,22.9,62.1
GH-0821,22.3,786.5,29.7,48.2,0.0,61.3,26.8,22.3,50.8
GH-0822,17.9,656.7,24.5,46.1,0.0,0.0,32.6,24.7,52.7
GH-0823,12.1,0.0,21.5,56.1,11.1,0.0,0.0,20.5,58.7
GH-0824,21.8,628.1,29.3,41.6,0.0,56.4,46.4,22.4,46.7
GH-0825,12.4,0.0,23.3,59.0,0.0,9.0,0.0,22.3,59.8
GH-0826,10.5,0.0,21.9,61.7,0.0,14.2,0.0,21.2,60.5
GH-0827,21.1,624.8,28.6,49.2,0.0,69.4,14.7,20.7,48.7
GH-0828,13.4,240.6,26.6,59.2,0.0,71.7,0.0,22.1,52.7
GH-0829,14.5,115.8,23.0,55.3,0.0,0.0,8.9,22.9,59.7
GH-0830,11.0,0.0,22.7,59.4,0.0,31.0,0.0,21.0,56.1
GH-0831,22.2,704.0,29.1,33.9,0.0,48.4,94.6,23.5,48.3
GH-0832,6.7,0.0,21.5,56.5,0.0,0.0,0.0,19.4,57.2
GH-0833,14.6,0.0,22.0,56.5,0.0,19.8,4.3,21.2,57.9
GH-0834,17.5,123.0,27.7,46.5,0.0,55.3,26.2,24.6,44.7
GH-0835,13.5,59.6,24.1,47.8,0.0,0.7,29.5,23.3,55.3
GH-0836,11.1,0.0,24.6,56.3,0.0,35.5,8.3,22.2,53.4
GH-0837,12.4,71.6,21.6,57.0,0.1,0.0,3.8,21.2,55.2
GH-0838,25.4,665.6,32.0,37.8,0.0,95.4,61.2,20.0,42.3
GH-0839,11.3,0.0,22.5,62.6,0.0,2.2,0.0,21.1,63.4
GH-0840,25.5,830.2,29.3,33.5,0.0,46.6,61.5,23.1,44.1
GH-0841,20.4,612.4,27.4,43.8,0.0,62.8,38.7,21.1,46.7
GH-0842,22.3,761.9,27.7,47.1,0.0,40.3,24.9,23.3,51.3
GH-0843,13.1,0.0,21.1,49.6,19.4,0.0,7.8,21.6,52.3
GH-0844,10.2,82.0,23.9,55.5,0.0,31.6,15.5,20.7,54.2
GH-0845,11.0,119.6,25.2,45.3,0.0,13.3,26.7,23.7,49.9
GH-0846,16.7,0.0,21.7,59.8,26.7,1.5,0.0,22.4,59.7
GH-0847,13.1,17.8,24.9,53.6,0.0,24.6,15.5,23.2,53.4
GH-0848,15.2,0.0,23.8,61.6,0.0,30.0,0.0,22.1,59.4
GH-0849,17.9,399.7,29.4,48.8,0.0,78.0,21.7,22.6,47.4
GH-0850,12.4,139.7,25.9,54.6,0.0,36.6,11.8,23.5,50.7
GH-0851,22.3,540.5,28.6,44.5,0.0,58.4,35.1,22.7,48.0
GH-0852,22.3,363.4,30.8,47.9,0.0,91.7,33.4,24.3,48.1
GH-0853,20.9,696.7,28.7,42.1,0.0,40.1,68.6,22.3,51.8
GH-0854,12.5,141.4,27.2,56.4,0.0,53.0,0.0,22.8,51.7
GH-0855,11.8,17.1,22.0,68.1,11.6,19.1,0.0,20.6,65.9
GH-0856,21.4,614.3,32.2,42.4,0.0,99.0,34.7,19.7,45.5
GH-0857,13.0,16.4,24.6,55.6,0.0,33.9,5.0,23.2,53.2
GH-0858,11.6,0.0,19.8,59.7,25.0,0.0,6.9,20.2,63.1
GH-0859,15.0,250.7,23.6,58.7,0.0,0.0,0.0,23.4,59.7
GH-0860,14.0,0.0,20.9,62.9,15.3,0.6,0.0,20.4,60.2
GH-0861,19.2,776.7,31.8,47.3,0.0,100.0,25.8,17.2,42.5
GH-0862,10.9,91.6,20.7,54.8,14.2,0.0,14.1,20.7,55.8
GH-0863,22.1,841.1,33.3,37.6,0.0,100.0,49.5,17.6,41.5
GH-0864,22.3,589.0,30.0,38.3,0.0,73.2,54.4,22.4,43.2
GH-0865,20.2,748.4,30.0,38.8,0.0,69.9,44.3,19.4,42.9
GH-0866,23.4,846.2,30.3,44.7,0.0,97.1,36.1,15.8,44.7
GH-0867,13.6,0.0,21.0,70.4,0.0,0.0,0.0,20.7,65.2
GH-0868,20.8,691.5,30.1,42.1,0.0,73.5,55.2,20.1,45.5
GH-0869,20.2,758.0,29.6,39.4,0.0,62.3,61.4,21.7,47.8
GH-0870,11.7,24.3,26.6,52.7,0.0,61.6,25.2,23.4,51.5
GH-0871,9.6,58.7,23.6,57.0,0.0,10.1,0.0,23.0,54.4
GH-0872,15.2,0.0,26.9,56.0,0.0,60.8,3.9,23.5,52.9
GH-0873,13.5,138.0,25.4,54.2,0.0,38.1,25.3,22.4,48.5
GH-0874,11.5,0.0,24.0,67.4,0.0,28.9,0.0,21.8,66.1
GH-0875,18.2,250.7,27.9,46.9,0.0,47.3,27.3,24.6,49.6
GH-0876,11.9,0.0,20.5,62.0,25.8,0.0,0.0,20.6,63.2
GH-0877,14.3,229.1,24.0,55.5,0.0,28.3,2.3,22.3,53.5
GH-0878,12.2,10.8,25.4,70.6,0.0,63.4,0.0,23.2,63.2
GH-0879,10.4,0.0,21.7,53.8,14.8,0.0,6.7,20.5,53.5
GH-0880,10.5,0.0,19.9,60.2,17.0,0.0,0.0,19.6,65.2
GH-0881,13.9,0.0,23.7,60.6,0.0,34.2,0.0,22.0,57.6
GH-0882,14.6,0.0,23.4,59.4,0.0,0.0,6.4,22.9,59.7
GH-0883,22.7,653.0,27.2,49.4,0.0,38.0,24.7,22.7,51.5
GH-0884,10.6,8.4,20.1,64.0,21.8,0.0,0.0,20.9,64.0
GH-0885,23.7,855.4,31.2,34.8,0.0,97.7,60.5,16.9,37.1
GH-0886,14.4,0.0,23.7,53.6,0.0,21.2,10.2,21.9,53.5
GH-0887,14.0,0.0,19.4,63.0,43.0,0.0,0.0,19.1,63.5
GH-0888,15.3,5.1,21.6,55.7,12.8,0.0,17.5,21.8,61.5
GH-0889,19.8,612.2,30.4,43.5,0.0,71.7,36.2,24.2,43.9
GH-0890,14.1,0.0,24.7,63.0,0.0,37.9,0.0,21.8,59.5
GH-0891,23.0,675.7,28.8,42.0,0.0,52.8,51.1,22.4,50.4
GH-0892,14.8,0.0,20.5,57.2,21.6,0.0,0.0,18.9,59.6
GH-0893,14.6,41.4,23.6,53.6,0.0,10.8,24.0,23.1,58.6
GH-0894,17.4,609.1,28.0,56.3,0.0,67.9,0.0,19.2,54.7
GH-0895,13.7,45.1,26.1,52.2,0.0,34.1,9.8,23.7,53.1
GH-0896,12.9,74.2,24.1,53.8,0.0,15.9,17.0,23.2,56.2
GH-0897,13.7,28.1,22.5,58.9,0.0,8.3,0.0,21.4,61.2
GH-0898,13.0,30.7,23.2,60.6,0.0,23.3,0.0,21.1,58.0
GH-0899,14.3,6.2,21.6,60.3,0.0,0.0,0.0,22.1,57.0
GH-0900,26.0,845.8,31.5,39.2,0.0,100.0,44.8,17.2,41.4
GH-0901,19.5,783.9,26.8,49.8,0.0,65.5,20.2,18.0,51.7
GH-0902,12.0,144.6,23.8,57.1,0.0,17.8,9.4,21.5,58.4
GH-0903,14.8,0.0,22.6,55.8,0.0,0.0,9.3,22.5,59.7
GH-0904,20.4,634.9,32.1,51.2,0.0,100.0,12.4,20.1,49.0
GH-0905,11.9,13.5,24.1,52.5,0.0,40.2,0.0,22.8,52.0
GH-0906,12.4,0.0,23.7,60.0,0.0,15.0,0.0,22.1,61.4
GH-0907,11.1,90.4,21.1,58.5,12.2,0.0,0.0,20.0,61.9
GH-0908,19.4,0.0,20.6,50.2,22.0,0.0,33.1,20.7,55.0
GH-0909,17.2,0.0,25.1,57.4,0.0,32.5,0.3,23.0,52.1
GH-0910,19.1,283.5,23.6,51.1,0.0,3.2,13.0,24.5,58.3
GH-0911,13.7,0.0,19.9,59.1,24.0,0.0,0.0,20.6,59.2
GH-0912,20.6,541.3,27.0,50.5,0.0,30.4,21.9,24.0,53.0
GH-0913,22.8,758.3,30.9,41.3,0.0,97.3,38.5,18.1,41.5
GH-0914,23.3,570.4,28.9,44.8,0.0,71.4,39.6,22.2,47.8
GH-0915,14.1,125.2,24.3,52.1,0.0,30.1,7.7,23.1,53.5
GH-0916,22.0,882.1,33.2,48.2,0.0,100.0,26.2,17.6,47.2
GH-0917,14.8,0.0,18.2,62.5,62.0,0.0,0.0,19.1,65.7
GH-0918,11.3,268.7,22.2,56.1,0.0,0.0,0.2,22.1,57.2
GH-0919,14.9,40.8,23.3,53.8,0.0,1.4,9.4,22.0,56.2
GH-0920,12.5,81.6,24.8,49.8,0.0,18.3,21.1,23.1,57.5
GH-0921,12.4,44.5,21.0,64.2,8.0,0.0,0.0,20.7,64.5
GH-0922,12.5,27.6,25.8,43.2,0.0,13.3,31.1,24.3,50.6
GH-0923,9.1,0.0,22.7,54.8,0.0,0.0,7.0,21.3,62.3
GH-0924,19.5,733.8,31.2,39.5,0.0,81.1,45.5,20.5,41.0
GH-0925,12.1,27.8,23.5,60.9,0.0,20.3,0.0,22.5,58.2
GH-0926,16.5,323.9,25.2,55.0,0.0,43.6,4.9,22.1,52.9
GH-0927,13.8,62.3,23.3,60.3,0.0,25.1,0.0,21.9,57.3
GH-0928,19.7,584.0,28.3,56.3,0.0,80.4,0.0,19.3,54.3
GH-0929,13.4,21.1,25.4,57.4,0.0,56.0,0.0,23.7,51.7
GH-0930,14.1,12.4,22.3,58.0,0.0,0.0,1.2,22.1,62.7
GH-0931,17.4,0.0,22.7,59.5,0.0,0.0,0.0,23.1,59.1
GH-0932,13.9,16.7,24.1,64.3,0.0,36.3,0.0,22.2,58.6
GH-0933,15.4,0.0,22.6,59.9,0.0,8.2,2.4,21.9,61.5
GH-0934,15.7,0.0,21.3,56.7,12.6,0.0,0.0,20.8,58.9
GH-0935,17.6,425.4,25.1,43.9,0.0,19.0,46.9,23.6,49.5
GH-0936,11.7,0.0,20.6,56.6,20.0,0.0,4.1,20.1,57.6
GH-0937,24.8,874.4,28.3,45.6,0.0,46.8,37.1,20.6,53.0
GH-0938,11.8,0.0,23.5,61.0,0.0,11.5,0.0,22.0,59.8
GH-0939,11.6,33.3,20.8,59.2,0.0,0.0,0.3,20.1,59.0
GH-0940,12.4,0.0,22.4,62.7,0.0,15.5,0.0,20.5,63.3
GH-0941,14.9,79.8,24.3,60.6,0.0,37.8,0.0,21.7,59.1
GH-0942,11.9,42.5,19.1,56.5,37.9,0.0,0.0,19.5,58.7
GH-0943,9.8,35.3,18.7,61.9,47.1,0.0,0.0,19.8,63.9
GH-0944,13.3,19.5,20.0,66.6,14.7,0.0,0.0,19.8,66.3
GH-0945,17.7,0.0,24.9,57.9,0.0,41.3,4.9,22.9,54.1
GH-0946,11.2,24.0,20.5,61.0,32.0,0.0,0.0,20.6,61.5
GH-0947,15.3,45.8,19.6,60.5,33.8,0.0,0.0,20.9,58.4
GH-0948,14.1,32.6,23.3,52.1,0.0,11.1,6.5,22.2,51.2
GH-0949,9.3,18.4,19.7,60.3,26.7,0.0,0.0,20.1,57.2
GH-0950,12.1,0.0,21.7,57.8,0.0,0.0,5.8,22.1,61.5
GH-0951,14.4,476.0,27.0,46.4,0.0,54.7,29.3,21.5,51.9
GH-0952,21.2,716.6,26.9,39.7,0.0,14.3,43.2,26.0,47.5
GH-0953,18.1,740.1,27.5,46.5,0.0,57.3,30.4,20.1,51.2
GH-0954,11.4,35.2,21.5,63.6,0.0,0.0,0.0,20.8,61.9
GH-0955,22.5,785.9,29.2,44.7,0.0,62.8,53.5,21.6,48.8
GH-0956,14.1,286.7,20.3,58.9,1.6,0.0,0.0,19.7,59.2
GH-0957,19.8,699.5,29.4,47.0,0.0,81.5,36.9,19.0,46.8
GH-0958,12.1,0.0,25.6,50.0,0.0,46.4,20.2,23.4,52.8
GH-0959,13.1,0.0,24.7,48.6,0.0,25.6,19.8,23.3,54.9
GH-0960,14.7,88.9,23.9,52.4,0.0,32.2,2.6,21.6,52.5
GH-0961,17.2,228.0,21.9,60.9,6.7,0.0,0.0,22.5,63.5
GH-0962,16.6,0.0,20.5,64.2,19.7,0.0,0.0,21.6,60.1
GH-0963,13.8,85.6,23.8,54.6,0.0,26.3,5.0,22.6,56.8
GH-0964,12.0,42.6,22.0,61.3,4.9,0.0,0.0,21.2,60.1
GH-0965,19.3,535.8,27.8,55.5,0.0,66.7,0.3,21.0,51.1
GH-0966,22.8,872.1,28.5,39.6,0.0,35.6,62.3,24.5,51.0
GH-0967,19.0,377.4,23.5,43.5,0.0,0.0,45.2,23.0,51.5
GH-0968,14.6,0.0,23.9,53.5,0.0,10.8,25.6,22.6,59.8
GH-0969,12.4,32.3,27.5,54.3,0.0,63.6,0.0,24.1,51.1
GH-0970,13.0,54.9,23.8,57.4,0.0,6.2,0.5,22.8,58.0
GH-0971,15.5,0.0,22.2,59.7,0.0,0.0,0.0,21.4,63.3
GH-0972,10.4,0.0,25.0,48.9,0.0,8.3,26.1,23.5,56.0
GH-0973,15.3,89.0,21.1,51.7,0.0,0.0,14.8,20.6,56.2
GH-0974,21.1,844.5,28.4,44.6,0.0,50.5,42.1,21.8,48.6
GH-0975,14.7,377.6,22.5,48.5,0.0,0.0,15.8,21.7,51.3
GH-0976,20.8,427.3,27.3,50.6,0.0,48.7,8.7,23.4,49.4
GH-0977,10.8,38.1,24.4,67.5,0.0,45.0,0.0,22.5,64.4
GH-0978,13.6,50.2,23.1,49.0,0.0,0.0,28.1,22.7,59.6
GH-0979,22.4,792.9,30.8,36.8,0.0,70.9,76.7,20.0,44.9
GH-0980,23.3,698.3,29.0,46.9,0.0,75.0,20.3,18.7,47.1
GH-0981,15.2,10.9,20.8,57.0,1.7,0.0,2.3,20.8,55.5
GH-0982,17.0,0.0,23.4,57.5,0.0,6.5,0.0,22.9,59.8
GH-0983,12.3,0.0,22.3,65.8,0.0,21.1,0.0,22.4,60.4
GH-0984,13.0,0.0,22.5,58.1,0.0,0.0,0.8,21.6,58.1
GH-0985,20.1,529.4,30.8,49.0,0.0,100.0,20.0,20.3,46.6
GH-0986,20.2,847.2,30.4,37.4,0.0,87.3,61.1,17.2,44.7
GH-0987,12.8,13.1,21.9,70.0,0.0,1.5,0.0,20.4,64.5
GH-0988,14.6,0.0,23.2,43.7,0.0,0.0,34.1,22.2,50.3
GH-0989,10.2,17.6,23.0,49.4,0.0,0.0,22.1,23.2,53.2
GH-0990,18.8,68.0,26.9,52.2,0.0,47.5,13.0,24.9,48.7
GH-0991,15.4,9.3,22.7,54.7,0.0,0.0,0.0,21.5,57.9
