order_id,order_date,customer_id,channel,status,order_timestamp_utc
O03464,2024-11-03,C0142,web,completed,2024-11-03T22:04:24Z
O05219,2024-11-03,C0031,store,completed,2024-11-03T16:59:24Z
O05562,2024-11-03,C0042,web,completed,2024-11-03T22:49:17Z
O00923,2024-11-04,C0087,phone,completed,2024-11-04T12:01:45Z
O00975,2024-11-04,C0104,store,completed,2024-11-04T12:27:21Z
O01727,2024-11-04,C0121,web,completed,2024-11-04T23:01:33Z
O01808,2024-11-04,C0090,web,completed,2024-11-04T19:54:38Z
O01834,2024-11-04,C0011,store,completed,2024-11-04T17:58:51Z
O02297,2024-11-04,C0114,web,pending,2024-11-04T18:49:17Z
O05063,2024-11-04,C0101,web,completed,2024-11-04T03:52:36Z
O05193,2024-11-04,C0138,web,completed,2024-11-04T21:13:27Z
O05510,2024-11-04,C0173,store,cancelled,2024-11-04T11:49:17Z
O00131,2024-11-05,C0072,store,completed,2024-11-05T14:41:50Z
O01018,2024-11-05,C0112,web,completed,2024-11-05T10:25:36Z
O01063,2024-11-05,C0090,web,completed,2024-11-05T20:20:56Z
O01234,2024-11-05,C0175,web,completed,2024-11-05T08:01:55Z
O01751,2024-11-05,C0067,web,completed,2024-11-05T18:48:46Z
O01765,2024-11-05,C0003,web,completed,2024-11-05T06:24:30Z
O03476,2024-11-05,C0030,web,completed,2024-11-05T18:33:18Z
O01079,2024-11-06,C0102,web,completed,2024-11-06T15:15:33Z
O01082,2024-11-06,C0163,store,cancelled,2024-11-06T14:34:02Z
O01094,2024-11-06,C0145,phone,completed,2024-11-06T12:07:12Z
O01270,2024-11-06,C0165,web,completed,2024-11-06T22:30:58Z
O01305,2024-11-06,C0131,store,completed,2024-11-06T12:55:10Z
O01918,2024-11-06,C0179,store,completed,2024-11-06T11:19:28Z
O01945,2024-11-06,C0092,web,pending,2024-11-06T21:58:30Z
O02641,2024-11-06,C0050,web,completed,2024-11-06T06:14:02Z
O03389,2024-11-06,C0169,phone,cancelled,2024-11-06T11:20:50Z
O05862,2024-11-06,C0107,web,completed,2024-11-06T18:02:33Z
O00996,2024-11-07,C0143,web,completed,2024-11-07T13:44:55Z
O04657,2024-11-07,C0173,store,completed,2024-11-07T12:19:50Z
O05200,2024-11-07,C0055,web,completed,2024-11-07T21:46:29Z
O00022,2024-11-08,C0074,web,completed,2024-11-08T21:46:16Z
O00884,2024-11-08,C0148,web,completed,2024-11-08T19:08:05Z
O03669,2024-11-08,C0115,web,completed,2024-11-08T16:39:13Z
O04650,2024-11-08,C0021,phone,completed,2024-11-08T09:21:00Z
O04925,2024-11-08,C0108,store,completed,2024-11-08T12:31:35Z
O04952,2024-11-08,C0159,store,cancelled,2024-11-08T13:04:18Z
O05078,2024-11-08,C0080,store,completed,2024-11-08T20:29:56Z
O05144,2024-11-08,C0001,store,completed,2024-11-08T10:52:24Z
O00649,2024-11-09,C0031,store,completed,2024-11-09T15:18:44Z
O00900,2024-11-09,C0164,phone,completed,2024-11-09T12:17:44Z
O00910,2024-11-09,C0146,store,completed,2024-11-09T10:52:19Z
O01041,2024-11-09,C0026,store,completed,2024-11-09T16:50:37Z
O01357,2024-11-09,C0025,store,completed,2024-11-09T17:56:02Z
O01773,2024-11-09,C0012,web,completed,2024-11-09T10:53:02Z
O02059,2024-11-09,C0130,web,completed,2024-11-09T10:36:00Z
O02858,2024-11-09,C0092,web,completed,2024-11-09T17:58:31Z
O02875,2024-11-09,C0095,web,completed,2024-11-09T19:33:23Z
O03140,2024-11-09,C0123,web,completed,2024-11-09T00:14:40Z
O03167,2024-11-09,C0009,phone,completed,2024-11-09T09:07:51Z
O03399,2024-11-09,C0110,web,completed,2024-11-09T03:43:31Z
O03418,2024-11-09,C0048,phone,completed,2024-11-09T16:18:34Z
O03557,2024-11-09,C0125,web,completed,2024-11-09T18:12:40Z
O04688,2024-11-09,C0075,web,completed,2024-11-09T09:09:40Z
O04967,2024-11-09,C0135,store,completed,2024-11-09T18:06:58Z
O00370,2024-11-10,C0034,store,completed,2024-11-10T13:16:20Z
O01278,2024-11-10,C0055,store,completed,2024-11-10T16:12:32Z
O05421,2024-11-10,C0082,store,completed,2024-11-10T11:41:10Z
O00031,2024-11-11,C0134,web,pending,2024-11-11T10:17:27Z
O01862,2024-11-11,C0024,store,completed,2024-11-11T11:38:01Z
O02118,2024-11-11,C0120,web,completed,2024-11-11T06:20:55Z
O02185,2024-11-11,C0066,store,completed,2024-11-11T10:44:04Z
O02541,2024-11-11,C0091,web,completed,2024-11-11T16:52:14Z
O02812,2024-11-11,C0020,web,completed,2024-11-11T22:45:54Z
O03891,2024-11-11,C0051,store,completed,2024-11-11T13:34:26Z
O05239,2024-11-11,C0020,web,completed,2024-11-11T14:36:02Z
O05518,2024-11-11,C0059,web,completed,2024-11-11T12:04:07Z
O00295,2024-11-12,C0141,web,completed,2024-11-12T08:20:33Z
O01393,2024-11-12,C0155,web,completed,2024-11-12T08:26:06Z
O04622,2024-11-12,C0130,web,cancelled,2024-11-12T16:47:26Z
O04851,2024-11-12,C0152,store,completed,2024-11-12T10:03:00Z
O05048,2024-11-12,C0134,web,completed,2024-11-12T10:05:14Z
O01435,2024-11-13,C0076,web,cancelled,2024-11-13T20:01:54Z
O01482,2024-11-13,C0019,web,completed,2024-11-13T15:19:24Z
O03178,2024-11-13,C0088,web,pending,2024-11-13T19:35:37Z
O04529,2024-11-13,C0047,store,completed,2024-11-13T11:23:06Z
O05197,2024-11-13,C0074,web,completed,2024-11-13T15:38:33Z
O05578,2024-11-13,C0039,web,completed,2024-11-13T09:58:17Z
O00344,2024-11-14,C0016,web,completed,2024-11-14T13:54:15Z
O01083,2024-11-14,C0118,store,completed,2024-11-14T13:51:39Z
O01100,2024-11-14,C0104,web,completed,2024-11-14T17:25:12Z
O01312,2024-11-14,C0163,web,completed,2024-11-14T08:41:49Z
O02484,2024-11-14,C0118,web,completed,2024-11-14T16:39:03Z
O02828,2024-11-14,C0021,store,completed,2024-11-14T11:02:48Z
O00535,2024-11-15,C0028,web,completed,2024-11-15T20:35:52Z
O00661,2024-11-15,C0118,phone,completed,2024-11-15T13:21:25Z
O00708,2024-11-15,C0168,web,pending,2024-11-15T15:31:11Z
O02062,2024-11-15,C0072,web,completed,2024-11-15T19:19:35Z
O02294,2024-11-15,C0100,web,pending,2024-11-15T10:52:53Z
O03420,2024-11-15,C0083,web,completed,2024-11-15T14:15:02Z
O05482,2024-11-15,C0048,store,completed,2024-11-15T12:53:52Z
O00777,2024-11-16,C0034,phone,completed,2024-11-16T16:08:29Z
O01538,2024-11-16,C0070,phone,completed,2024-11-16T17:39:52Z
O01819,2024-11-16,C0064,web,completed,2024-11-16T21:51:51Z
O02724,2024-11-16,C0029,web,completed,2024-11-16T14:59:45Z
O03120,2024-11-16,C0123,web,completed,2024-11-16T18:55:43Z
O03216,2024-11-16,C0088,web,completed,2024-11-16T10:34:43Z
O04386,2024-11-16,C0075,store,completed,2024-11-16T19:19:18Z
O05631,2024-11-16,C0106,web,completed,2024-11-16T23:10:22Z
O05644,2024-11-16,C0130,phone,completed,2024-11-16T10:46:06Z
O00875,2024-11-17,C0095,phone,completed,2024-11-17T15:36:33Z
O01197,2024-11-17,C0027,web,completed,2024-11-17T13:30:36Z
O01700,2024-11-17,C0032,store,completed,2024-11-17T12:38:26Z
O01892,2024-11-17,C0050,store,completed,2024-11-17T17:23:40Z
O02197,2024-11-17,C0165,phone,completed,2024-11-17T14:59:35Z
O02350,2024-11-17,C0027,store,completed,2024-11-17T20:38:14Z
O02439,2024-11-17,C0009,store,completed,2024-11-17T11:50:05Z
O03003,2024-11-17,C0039,web,completed,2024-11-17T17:04:36Z
O03176,2024-11-17,C0109,web,completed,2024-11-17T20:31:20Z
O05438,2024-11-17,C0166,store,completed,2024-11-17T09:21:37Z
O05846,2024-11-17,C0125,web,pending,2024-11-17T23:35:17Z
O00887,2024-11-18,C0002,web,completed,2024-11-18T10:57:16Z
O01091,2024-11-18,C0171,store,completed,2024-11-18T13:59:15Z
O02148,2024-11-18,C0036,web,completed,2024-11-18T14:17:38Z
O02331,2024-11-18,C0010,web,completed,2024-11-18T13:08:23Z
O02429,2024-11-18,C0170,web,completed,2024-11-18T05:04:55Z
O02599,2024-11-18,C0172,web,completed,2024-11-18T15:45:19Z
O02943,2024-11-18,C0092,web,pending,2024-11-18T08:47:38Z
O03112,2024-11-18,C0155,web,completed,2024-11-18T21:21:02Z
O03286,2024-11-18,C0013,phone,completed,2024-11-18T10:31:08Z
O03663,2024-11-18,C0107,store,completed,2024-11-18T14:15:55Z
O04747,2024-11-18,C0006,web,completed,2024-11-18T15:08:20Z
O05266,2024-11-18,C0059,web,completed,2024-11-18T20:15:44Z
O05351,2024-11-18,C0050,store,completed,2024-11-18T11:26:09Z
O05652,2024-11-18,C0030,phone,pending,2024-11-18T11:16:46Z
O00161,2024-11-19,C0008,web,completed,2024-11-19T19:43:39Z
O02880,2024-11-19,C0133,web,pending,2024-11-19T21:14:16Z
O03114,2024-11-19,C0057,web,completed,2024-11-19T13:41:02Z
O03665,2024-11-19,C0062,web,completed,2024-11-19T21:42:34Z
O04458,2024-11-19,C0081,phone,completed,2024-11-19T11:22:04Z
O04602,2024-11-19,C0119,store,completed,2024-11-19T16:45:44Z
O05013,2024-11-19,C0087,web,completed,2024-11-19T19:45:12Z
O05044,2024-11-19,C0078,phone,completed,2024-11-19T16:24:45Z
O00029,2024-11-20,C0019,phone,completed,2024-11-20T14:37:39Z
O00590,2024-11-20,C0032,web,completed,2024-11-20T22:17:55Z
O00679,2024-11-20,C0006,web,completed,2024-11-20T18:19:25Z
O03508,2024-11-20,C0178,phone,completed,2024-11-20T12:17:49Z
O03512,2024-11-20,C0032,web,completed,2024-11-20T19:01:04Z
O03574,2024-11-20,C0071,web,completed,2024-11-20T09:47:54Z
O04125,2024-11-20,C0072,store,completed,2024-11-20T18:25:57Z
O05623,2024-11-20,C0093,web,completed,2024-11-20T15:23:47Z
O00341,2024-11-21,C0110,web,completed,2024-11-21T21:01:18Z
O00457,2024-11-21,C0139,web,completed,2024-11-21T09:29:59Z
O00485,2024-11-21,C0017,phone,completed,2024-11-21T09:35:35Z
O02213,2024-11-21,C0038,store,completed,2024-11-21T15:31:40Z
O02238,2024-11-21,C0180,store,completed,2024-11-21T11:44:43Z
O02430,2024-11-21,C0075,web,pending,2024-11-21T11:35:49Z
O04734,2024-11-21,C0109,web,completed,2024-11-21T11:48:41Z
O05661,2024-11-21,C0114,web,cancelled,2024-11-21T20:57:11Z
O00922,2024-11-22,C0041,web,completed,2024-11-22T11:03:46Z
O01241,2024-11-22,C0004,web,completed,2024-11-22T07:11:11Z
O01340,2024-11-22,C0087,store,completed,2024-11-22T13:17:55Z
O02552,2024-11-22,C0117,store,completed,2024-11-22T14:26:23Z
O02835,2024-11-22,C0086,web,completed,2024-11-22T23:00:27Z
O03792,2024-11-22,C0095,store,completed,2024-11-22T13:37:24Z
O03923,2024-11-22,C0153,web,completed,2024-11-22T13:17:19Z
O04123,2024-11-22,C0174,web,completed,2024-11-22T19:05:02Z
O05687,2024-11-22,C0089,store,completed,2024-11-22T15:15:12Z
O00985,2024-11-23,C0104,web,completed,2024-11-23T14:44:08Z
O01053,2024-11-23,C0062,web,completed,2024-11-23T17:23:43Z
O01707,2024-11-23,C0096,web,completed,2024-11-23T14:09:09Z
O03191,2024-11-23,C0048,web,completed,2024-11-23T11:30:49Z
O03821,2024-11-23,C0122,web,completed,2024-11-23T12:06:46Z
O04103,2024-11-23,C0065,web,completed,2024-11-23T13:35:11Z
O01298,2024-11-24,C0056,web,completed,2024-11-24T20:17:28Z
O01348,2024-11-24,C0050,store,completed,2024-11-24T09:07:57Z
O01828,2024-11-24,C0025,web,completed,2024-11-24T09:02:21Z
O02333,2024-11-24,C0037,store,completed,2024-11-24T12:59:29Z
O03261,2024-11-24,C0061,web,completed,2024-11-24T20:01:00Z
O03299,2024-11-24,C0171,web,completed,2024-11-24T22:07:38Z
O04174,2024-11-24,C0119,store,completed,2024-11-24T19:17:49Z
O04388,2024-11-24,C0062,store,completed,2024-11-24T18:08:36Z
O04807,2024-11-24,C0028,web,completed,2024-11-24T14:00:26Z
O00856,2024-11-25,C0121,store,completed,2024-11-25T15:19:25Z
O01294,2024-11-25,C0029,store,completed,2024-11-25T16:15:05Z
O01851,2024-11-25,C0079,phone,completed,2024-11-25T15:28:12Z
O02127,2024-11-25,C0035,web,completed,2024-11-25T22:45:09Z
O04771,2024-11-25,C0058,web,completed,2024-11-25T09:22:48Z
O05308,2024-11-25,C0015,web,completed,2024-11-25T21:00:44Z
O00377,2024-11-26,C0145,store,completed,2024-11-26T19:28:16Z
O00534,2024-11-26,C0125,store,completed,2024-11-26T17:24:21Z
O01582,2024-11-26,C0122,web,completed,2024-11-26T17:39:26Z
O02100,2024-11-26,C0179,web,cancelled,2024-11-26T00:02:34Z
O02757,2024-11-26,C0179,web,completed,2024-11-26T20:53:10Z
O03484,2024-11-26,C0135,web,pending,2024-11-26T22:36:31Z
O03671,2024-11-26,C0129,web,completed,2024-11-26T10:01:38Z
O03746,2024-11-26,C0010,phone,completed,2024-11-26T10:08:03Z
O04665,2024-11-26,C0083,web,completed,2024-11-26T19:37:06Z
O05626,2024-11-26,C0133,web,completed,2024-11-26T08:45:44Z
O00082,2024-11-27,C0096,store,completed,2024-11-27T09:19:48Z
O00307,2024-11-27,C0173,store,completed,2024-11-27T17:27:08Z
O02357,2024-11-27,C0039,store,completed,2024-11-27T14:40:05Z
O02801,2024-11-27,C0077,web,completed,2024-11-27T18:38:03Z
O04160,2024-11-27,C0126,web,completed,2024-11-27T22:47:12Z
O01190,2024-11-28,C0158,web,completed,2024-11-28T19:03:07Z
O02368,2024-11-28,C0006,web,completed,2024-11-28T11:05:27Z
O02601,2024-11-28,C0106,web,completed,2024-11-28T18:39:59Z
O02632,2024-11-28,C0033,web,completed,2024-11-28T04:05:00Z
O02658,2024-11-28,C0075,store,completed,2024-11-28T12:56:21Z
O04124,2024-11-28,C0045,store,completed,2024-11-28T18:15:54Z
O05015,2024-11-28,C0094,web,completed,2024-11-28T21:49:08Z
O05596,2024-11-28,C0067,web,completed,2024-11-28T15:37:44Z
O00215,2024-11-29,C0083,web,completed,2024-11-29T13:54:39Z
O01547,2024-11-29,C0027,web,completed,2024-11-29T11:50:19Z
O01877,2024-11-29,C0117,web,completed,2024-11-29T21:21:15Z
O02419,2024-11-29,C0001,store,completed,2024-11-29T19:18:18Z
O02938,2024-11-29,C0018,phone,completed,2024-11-29T09:33:15Z
O04152,2024-11-29,C0118,store,completed,2024-11-29T11:38:30Z
O05895,2024-11-29,C0055,web,completed,2024-11-29T08:27:37Z
O01221,2024-11-30,C0008,web,completed,2024-11-30T21:31:21Z
O02314,2024-11-30,C0079,web,completed,2024-11-30T10:28:24Z
O02999,2024-11-30,C0140,web,completed,2024-11-30T20:09:35Z
O03201,2024-11-30,C0123,web,completed,2024-11-30T08:39:32Z
O04400,2024-11-30,C0170,phone,completed,2024-11-30T12:43:19Z
O04453,2024-11-30,C0108,phone,completed,2024-11-30T10:12:58Z
O04472,2024-11-30,C0162,phone,completed,2024-11-30T10:28:11Z
O04935,2024-11-30,C0125,web,completed,2024-11-30T09:37:34Z
O04999,2024-11-30,C0083,store,completed,2024-11-30T13:17:14Z
O05651,2024-11-30,C0073,web,completed,2024-11-30T15:27:40Z
O00597,2024-12-01,C0118,phone,completed,2024-12-01T11:51:54Z
O02960,2024-12-01,C0009,phone,completed,2024-12-01T11:08:11Z
O02988,2024-12-01,C0070,web,completed,2024-12-01T22:53:48Z
O03046,2024-12-01,C0055,web,completed,2024-12-01T13:28:50Z
O05444,2024-12-01,C0106,web,completed,2024-12-01T17:50:20Z
O05732,2024-12-01,C0158,phone,completed,2024-12-01T15:22:45Z
O05764,2024-12-01,C0048,store,cancelled,2024-12-01T12:13:36Z
O05995,2024-12-01,C0133,web,completed,2024-12-01T14:44:00Z
O01873,2024-12-02,C0143,web,completed,2024-12-02T22:39:32Z
O02596,2024-12-02,C0067,store,completed,2024-12-02T14:26:35Z
O02967,2024-12-02,C0073,web,completed,2024-12-02T17:34:17Z
O04106,2024-12-02,C0097,web,completed,2024-12-02T23:42:37Z
O05016,2024-12-02,C0111,web,completed,2024-12-02T19:08:27Z
O05115,2024-12-02,C0006,web,completed,2024-12-02T12:58:03Z
O01753,2024-12-03,C0165,web,completed,2024-12-03T14:37:10Z
O02609,2024-12-03,C0120,web,completed,2024-12-03T19:17:52Z
O02619,2024-12-03,C0020,web,completed,2024-12-03T13:33:19Z
O03774,2024-12-03,C0110,web,completed,2024-12-03T19:17:08Z
O04431,2024-12-03,C0130,store,completed,2024-12-03T18:15:21Z
O05248,2024-12-03,C0030,store,completed,2024-12-03T10:16:10Z
O05756,2024-12-03,C0022,web,completed,2024-12-03T22:45:14Z
O05858,2024-12-03,C0140,web,completed,2024-12-03T19:52:09Z
O00693,2024-12-04,C0119,web,completed,2024-12-04T10:34:52Z
O00988,2024-12-04,C0035,store,completed,2024-12-04T10:48:01Z
O02029,2024-12-04,C0096,web,completed,2024-12-04T17:20:51Z
O02155,2024-12-04,C0127,store,completed,2024-12-04T12:00:07Z
O03130,2024-12-04,C0149,store,completed,2024-12-04T20:35:40Z
O03701,2024-12-04,C0107,store,completed,2024-12-04T17:43:45Z
O04430,2024-12-04,C0137,web,completed,2024-12-04T19:32:23Z
O00087,2024-12-05,C0080,web,completed,2024-12-05T13:57:43Z
O00346,2024-12-05,C0099,store,completed,2024-12-05T16:26:57Z
O00770,2024-12-05,C0082,web,completed,2024-12-05T18:04:17Z
O01825,2024-12-05,C0078,web,completed,2024-12-05T16:56:36Z
O02373,2024-12-05,C0106,web,cancelled,2024-12-05T15:36:47Z
O02892,2024-12-05,C0121,web,completed,2024-12-05T18:34:00Z
O03021,2024-12-05,C0108,web,completed,2024-12-05T18:14:38Z
O03151,2024-12-05,C0095,store,completed,2024-12-05T18:02:24Z
O03535,2024-12-05,C0083,web,completed,2024-12-05T18:30:28Z
O04118,2024-12-05,C0144,web,completed,2024-12-05T17:24:04Z
O04365,2024-12-05,C0162,store,completed,2024-12-05T18:27:54Z
O05141,2024-12-05,C0045,web,completed,2024-12-05T17:25:33Z
O05682,2024-12-05,C0153,web,completed,2024-12-05T06:28:35Z
O00794,2024-12-06,C0057,phone,cancelled,2024-12-06T12:17:42Z
O01756,2024-12-06,C0070,web,completed,2024-12-06T06:27:42Z
O01852,2024-12-06,C0085,store,completed,2024-12-06T12:55:39Z
O03173,2024-12-06,C0134,web,completed,2024-12-06T18:52:13Z
O03246,2024-12-06,C0031,web,completed,2024-12-06T15:05:50Z
O01035,2024-12-07,C0129,web,pending,2024-12-07T18:58:04Z
O02640,2024-12-07,C0065,web,completed,2024-12-07T15:16:18Z
O03016,2024-12-07,C0009,phone,completed,2024-12-07T14:09:36Z
O05418,2024-12-07,C0009,web,completed,2024-12-07T01:52:36Z
O00162,2024-12-08,C0171,web,completed,2024-12-08T20:37:46Z
O00264,2024-12-08,C0089,web,completed,2024-12-08T06:38:18Z
O00542,2024-12-08,C0161,store,completed,2024-12-08T13:43:10Z
O00552,2024-12-08,C0059,store,cancelled,2024-12-08T13:09:04Z
O00751,2024-12-08,C0143,web,completed,2024-12-08T08:25:40Z
O00999,2024-12-08,C0143,web,completed,2024-12-08T12:06:42Z
O01601,2024-12-08,C0126,web,completed,2024-12-08T06:10:33Z
O02237,2024-12-08,C0029,web,cancelled,2024-12-08T14:07:47Z
O03382,2024-12-08,C0067,web,completed,2024-12-08T20:03:22Z
O03495,2024-12-08,C0098,web,completed,2024-12-08T18:49:13Z
O03568,2024-12-08,C0113,web,completed,2024-12-08T18:49:04Z
O04209,2024-12-08,C0014,web,completed,2024-12-08T15:16:10Z
O04373,2024-12-08,C0070,web,completed,2024-12-08T21:07:26Z
O04486,2024-12-08,C0081,phone,completed,2024-12-08T13:11:21Z
O05384,2024-12-08,C0028,store,completed,2024-12-08T12:57:12Z
O05459,2024-12-08,C0180,web,completed,2024-12-08T22:47:47Z
O05553,2024-12-08,C0090,web,completed,2024-12-08T09:46:44Z
O01311,2024-12-09,C0143,web,completed,2024-12-09T15:31:00Z
O02697,2024-12-09,C0073,web,completed,2024-12-09T17:07:07Z
O05819,2024-12-09,C0116,store,completed,2024-12-09T11:59:41Z
O00477,2024-12-10,C0029,web,pending,2024-12-10T12:35:53Z
O03529,2024-12-10,C0113,phone,completed,2024-12-10T14:41:49Z
O04140,2024-12-10,C0151,web,completed,2024-12-10T18:34:52Z
O04797,2024-12-10,C0020,store,completed,2024-12-10T12:37:32Z
O04829,2024-12-10,C0031,web,completed,2024-12-10T17:37:54Z
O05637,2024-12-10,C0145,web,completed,2024-12-10T10:59:34Z
O05986,2024-12-10,C0001,web,completed,2024-12-10T20:23:22Z
O00039,2024-12-11,C0136,store,completed,2024-12-11T17:31:22Z
O00140,2024-12-11,C0119,web,completed,2024-12-11T10:44:35Z
O00879,2024-12-11,C0054,web,completed,2024-12-11T15:49:00Z
O01928,2024-12-11,C0064,web,cancelled,2024-12-11T07:38:11Z
O03094,2024-12-11,C0175,store,completed,2024-12-11T16:06:53Z
O03188,2024-12-11,C0176,web,cancelled,2024-12-11T17:05:06Z
O03753,2024-12-11,C0091,web,completed,2024-12-11T17:32:51Z
O04374,2024-12-11,C0101,web,completed,2024-12-11T20:00:17Z
O04789,2024-12-11,C0066,web,cancelled,2024-12-11T09:35:54Z
O05620,2024-12-11,C0026,phone,completed,2024-12-11T15:35:03Z
O00316,2024-12-12,C0010,web,completed,2024-12-12T21:02:05Z
O00656,2024-12-12,C0141,web,completed,2024-12-12T07:57:45Z
O01390,2024-12-12,C0141,store,completed,2024-12-12T14:05:24Z
O01683,2024-12-12,C0124,web,completed,2024-12-12T22:26:50Z
O03521,2024-12-12,C0111,web,completed,2024-12-12T06:37:36Z
O04796,2024-12-12,C0036,web,completed,2024-12-12T20:53:33Z
O05109,2024-12-12,C0111,web,completed,2024-12-12T23:57:41Z
O00717,2024-12-13,C0066,store,completed,2024-12-13T10:24:11Z
O01210,2024-12-13,C0068,store,completed,2024-12-13T17:13:59Z
O01556,2024-12-13,C0049,store,completed,2024-12-13T10:58:06Z
O01610,2024-12-13,C0108,web,completed,2024-12-13T20:19:03Z
O01732,2024-12-13,C0180,phone,completed,2024-12-13T09:40:53Z
O02038,2024-12-13,C0058,web,completed,2024-12-13T20:46:52Z
O02220,2024-12-13,C0065,web,completed,2024-12-13T19:59:19Z
O02581,2024-12-13,C0112,web,cancelled,2024-12-13T22:18:17Z
O02673,2024-12-13,C0086,web,completed,2024-12-13T12:35:53Z
O02731,2024-12-13,C0156,web,completed,2024-12-13T19:45:53Z
O04186,2024-12-13,C0069,web,completed,2024-12-13T10:29:57Z
O05274,2024-12-13,C0127,web,completed,2024-12-13T18:57:40Z
O05369,2024-12-13,C0096,web,completed,2024-12-13T22:10:22Z
O05500,2024-12-13,C0067,web,completed,2024-12-13T19:01:38Z
O00114,2024-12-14,C0160,store,completed,2024-12-14T16:18:53Z
O01258,2024-12-14,C0123,web,completed,2024-12-14T19:30:04Z
O01280,2024-12-14,C0099,web,completed,2024-12-14T10:56:57Z
O01716,2024-12-14,C0031,store,completed,2024-12-14T19:02:58Z
O02138,2024-12-14,C0049,web,completed,2024-12-14T05:45:22Z
O02404,2024-12-14,C0155,web,cancelled,2024-12-14T20:19:45Z
O02725,2024-12-14,C0060,phone,completed,2024-12-14T09:19:36Z
O02804,2024-12-14,C0119,web,completed,2024-12-14T09:44:29Z
O03421,2024-12-14,C0174,web,completed,2024-12-14T11:01:03Z
O03631,2024-12-14,C0080,web,completed,2024-12-14T07:14:54Z
O03890,2024-12-14,C0110,store,completed,2024-12-14T16:20:55Z
O03901,2024-12-14,C0155,web,completed,2024-12-14T16:41:24Z
O04403,2024-12-14,C0011,phone,completed,2024-12-14T11:50:36Z
O04727,2024-12-14,C0158,web,completed,2024-12-14T14:49:44Z
O04766,2024-12-14,C0113,web,completed,2024-12-14T20:09:52Z
O05228,2024-12-14,C0162,web,completed,2024-12-14T11:58:31Z
O05317,2024-12-14,C0158,store,completed,2024-12-14T11:21:02Z
O00040,2024-12-15,C0037,web,completed,2024-12-15T19:40:32Z
O00483,2024-12-15,C0127,web,completed,2024-12-15T20:52:05Z
O00799,2024-12-15,C0123,web,completed,2024-12-15T23:51:59Z
O00874,2024-12-15,C0117,web,completed,2024-12-15T16:07:51Z
O02329,2024-12-15,C0115,web,completed,2024-12-15T11:05:44Z
O02521,2024-12-15,C0030,web,completed,2024-12-15T21:58:48Z
O02669,2024-12-15,C0131,web,completed,2024-12-15T20:59:27Z
O02823,2024-12-15,C0085,web,completed,2024-12-15T21:06:41Z
O03553,2024-12-15,C0061,web,completed,2024-12-15T09:10:06Z
O04007,2024-12-15,C0101,web,cancelled,2024-12-15T20:06:37Z
O05168,2024-12-15,C0146,web,completed,2024-12-15T17:36:54Z
O05240,2024-12-15,C0143,phone,completed,2024-12-15T14:34:23Z
O00312,2024-12-16,C0160,web,completed,2024-12-16T15:47:36Z
O01587,2024-12-16,C0067,web,cancelled,2024-12-16T20:44:33Z
O03439,2024-12-16,C0008,store,completed,2024-12-16T14:20:43Z
O04127,2024-12-16,C0160,web,completed,2024-12-16T19:46:49Z
O04550,2024-12-16,C0023,web,completed,2024-12-16T07:20:45Z
O05135,2024-12-16,C0085,web,completed,2024-12-16T17:46:04Z
O05660,2024-12-16,C0160,web,completed,2024-12-16T19:30:42Z
O00993,2024-12-17,C0048,web,cancelled,2024-12-17T17:36:47Z
O01529,2024-12-17,C0160,phone,completed,2024-12-17T11:25:12Z
O01975,2024-12-17,C0177,web,completed,2024-12-17T14:18:24Z
O02803,2024-12-17,C0135,web,completed,2024-12-17T19:18:50Z
O03978,2024-12-17,C0042,store,completed,2024-12-17T16:06:10Z
O04038,2024-12-17,C0149,web,completed,2024-12-17T14:29:09Z
O04425,2024-12-17,C0172,store,completed,2024-12-17T15:43:14Z
O04678,2024-12-17,C0049,store,completed,2024-12-17T14:31:47Z
O05839,2024-12-17,C0176,phone,completed,2024-12-17T14:53:17Z
O00709,2024-12-18,C0069,web,cancelled,2024-12-18T13:20:39Z
O01580,2024-12-18,C0035,web,completed,2024-12-18T17:13:05Z
O01738,2024-12-18,C0124,phone,completed,2024-12-18T16:53:30Z
O02035,2024-12-18,C0072,store,cancelled,2024-12-18T13:04:11Z
O02603,2024-12-18,C0026,web,completed,2024-12-18T14:56:19Z
O03674,2024-12-18,C0053,store,completed,2024-12-18T12:38:34Z
O04110,2024-12-18,C0062,store,completed,2024-12-18T13:06:53Z
O04745,2024-12-18,C0147,store,completed,2024-12-18T19:52:13Z
O04907,2024-12-18,C0064,web,completed,2024-12-18T08:57:47Z
O05282,2024-12-18,C0120,web,completed,2024-12-18T23:50:51Z
O05336,2024-12-18,C0101,web,completed,2024-12-18T03:57:15Z
O00897,2024-12-19,C0056,phone,completed,2024-12-19T09:37:49Z
O04638,2024-12-19,C0016,store,completed,2024-12-19T14:39:30Z
O05538,2024-12-19,C0063,web,completed,2024-12-19T17:56:15Z
O05633,2024-12-19,C0153,web,completed,2024-12-19T18:34:01Z
O05902,2024-12-19,C0123,store,completed,2024-12-19T15:41:44Z
O05939,2024-12-19,C0012,web,completed,2024-12-19T19:34:19Z
O00846,2024-12-20,C0012,store,completed,2024-12-20T17:28:42Z
O05703,2024-12-20,C0145,store,completed,2024-12-20T10:12:11Z
O01153,2024-12-21,C0070,store,completed,2024-12-21T15:33:17Z
O01997,2024-12-21,C0148,web,completed,2024-12-21T09:28:09Z
O02889,2024-12-21,C0128,web,completed,2024-12-21T10:06:28Z
