order_id,order_date,customer_id,channel,status
O04565,2025-01-12,C0026,web,completed
O04697,2025-01-12,C0098,web,completed
O04856,2025-01-12,C0173,web,completed
O00391,2025-01-13,C0172,web,completed
O00869,2025-01-13,C0037,store,completed
O00945,2025-01-13,C0111,store,completed
O01260,2025-01-13,C0131,web,completed
O01684,2025-01-13,C0143,store,completed
O02074,2025-01-13,C0134,store,completed
O03359,2025-01-13,C0162,web,completed
O03747,2025-01-13,C0106,web,completed
O04417,2025-01-13,C0132,store,completed
O04590,2025-01-13,C0007,web,completed
O00911,2025-01-14,C0173,store,pending
O01494,2025-01-14,C0035,store,completed
O01669,2025-01-14,C0044,store,completed
O02491,2025-01-14,C0072,web,completed
O00049,2025-01-15,C0030,web,completed
O01408,2025-01-15,C0120,store,completed
O01811,2025-01-15,C0006,store,completed
O01879,2025-01-15,C0097,web,completed
O02343,2025-01-15,C0141,web,cancelled
O02542,2025-01-15,C0151,phone,completed
O03392,2025-01-15,C0137,phone,pending
O04080,2025-01-15,C0081,web,completed
O04392,2025-01-15,C0151,phone,completed
O04843,2025-01-15,C0072,store,completed
O05171,2025-01-15,C0062,web,completed
O00684,2025-01-16,C0133,web,completed
O01114,2025-01-16,C0088,phone,completed
O01365,2025-01-16,C0126,web,completed
O01950,2025-01-16,C0105,web,completed
O02501,2025-01-16,C0086,web,completed
O03469,2025-01-16,C0012,web,cancelled
O03500,2025-01-16,C0023,web,completed
O03506,2025-01-16,C0154,store,completed
O04240,2025-01-16,C0077,web,completed
O04845,2025-01-16,C0066,store,completed
O05446,2025-01-16,C0149,web,completed
O05948,2025-01-16,C0147,web,completed
O00297,2025-01-17,C0010,store,completed
O00397,2025-01-17,C0086,web,completed
O00687,2025-01-17,C0067,web,completed
O01372,2025-01-17,C0049,store,completed
O01628,2025-01-17,C0003,web,completed
O03599,2025-01-17,C0146,web,completed
O04001,2025-01-17,C0019,store,completed
O04359,2025-01-17,C0034,web,completed
O04369,2025-01-17,C0091,web,pending
O05216,2025-01-17,C0023,web,completed
O05448,2025-01-17,C0049,web,pending
O00319,2025-01-18,C0156,store,completed
O00499,2025-01-18,C0157,web,completed
O00809,2025-01-18,C0168,web,completed
O01256,2025-01-18,C0050,phone,completed
O01453,2025-01-18,C0010,web,completed
O02031,2025-01-18,C0123,web,completed
O02302,2025-01-18,C0154,web,completed
O02706,2025-01-18,C0022,web,completed
O03292,2025-01-18,C0026,web,completed
O03481,2025-01-18,C0067,web,completed
O03743,2025-01-18,C0043,phone,completed
O04130,2025-01-18,C0055,web,completed
O04473,2025-01-18,C0035,web,cancelled
O05074,2025-01-18,C0081,store,completed
O00079,2025-01-19,C0062,web,completed
O00285,2025-01-19,C0116,store,pending
O00858,2025-01-19,C0021,web,completed
O00867,2025-01-19,C0082,phone,completed
O01323,2025-01-19,C0080,web,completed
O01567,2025-01-19,C0104,phone,completed
O02080,2025-01-19,C0005,web,completed
O02334,2025-01-19,C0128,store,completed
O03584,2025-01-19,C0109,web,completed
O05414,2025-01-19,C0065,web,completed
O00444,2025-01-20,C0030,web,completed
O00543,2025-01-20,C0101,web,completed
O00673,2025-01-20,C0113,web,completed
O01460,2025-01-20,C0107,web,completed
O04307,2025-01-20,C0044,web,completed
O04582,2025-01-20,C0145,phone,completed
O00067,2025-01-21,C0096,web,pending
O03099,2025-01-21,C0031,store,completed
O04205,2025-01-21,C0140,web,completed
O04864,2025-01-21,C0054,store,completed
O05107,2025-01-21,C0073,phone,completed
O05657,2025-01-21,C0098,web,completed
O01525,2025-01-22,C0119,store,completed
O01576,2025-01-22,C0066,web,completed
O03282,2025-01-22,C0105,web,completed
O03520,2025-01-22,C0087,web,completed
O05759,2025-01-22,C0022,web,completed
O00164,2025-01-23,C0089,phone,completed
O00173,2025-01-23,C0018,web,completed
O00845,2025-01-23,C0099,web,completed
O02917,2025-01-23,C0147,web,completed
O03026,2025-01-23,C0018,store,completed
O04107,2025-01-23,C0141,web,completed
O05980,2025-01-23,C0029,web,completed
O00019,2025-01-24,C0131,web,completed
O01087,2025-01-24,C0069,store,completed
O01516,2025-01-24,C0027,web,cancelled
O01609,2025-01-24,C0099,web,completed
O02704,2025-01-24,C0007,store,completed
O03361,2025-01-24,C0071,store,completed
O04162,2025-01-24,C0062,web,completed
O04284,2025-01-24,C0083,web,completed
O04462,2025-01-24,C0127,web,completed
O04717,2025-01-24,C0083,web,completed
O04779,2025-01-24,C0007,web,completed
O05436,2025-01-24,C0068,web,completed
O05665,2025-01-24,C0118,web,completed
O05979,2025-01-24,C0108,store,completed
O00544,2025-01-25,C0168,store,pending
O00655,2025-01-25,C0032,store,completed
O01737,2025-01-25,C0172,web,completed
O02167,2025-01-25,C0111,store,completed
O03244,2025-01-25,C0141,web,completed
O05529,2025-01-25,C0140,web,completed
O01415,2025-01-26,C0159,web,completed
O02105,2025-01-26,C0151,store,completed
O02469,2025-01-26,C0072,phone,completed
O03086,2025-01-26,C0170,store,completed
O03319,2025-01-26,C0047,web,completed
O03841,2025-01-26,C0028,web,completed
O03856,2025-01-26,C0076,web,completed
O04031,2025-01-26,C0163,web,completed
O05479,2025-01-26,C0037,web,completed
O05775,2025-01-26,C0029,web,completed
O00627,2025-01-27,C0020,web,completed
O01189,2025-01-27,C0132,phone,completed
O02493,2025-01-27,C0139,web,completed
O05143,2025-01-27,C0172,web,completed
O05332,2025-01-27,C0026,web,completed
O00354,2025-01-28,C0133,web,completed
O02436,2025-01-28,C0148,phone,completed
O03898,2025-01-28,C0039,web,completed
O04422,2025-01-28,C0156,store,completed
O05967,2025-01-28,C0147,web,cancelled
O00671,2025-01-29,C0151,web,completed
O00785,2025-01-29,C0018,web,completed
O01708,2025-01-29,C0005,web,completed
O01814,2025-01-29,C0079,web,completed
O01874,2025-01-29,C0147,web,completed
O02142,2025-01-29,C0177,web,completed
O03008,2025-01-29,C0110,store,completed
O04009,2025-01-29,C0115,web,cancelled
O04520,2025-01-29,C0150,web,completed
O05889,2025-01-29,C0149,web,completed
O00211,2025-01-30,C0150,phone,completed
O00347,2025-01-30,C0090,web,cancelled
O00797,2025-01-30,C0014,web,pending
O01513,2025-01-30,C0008,phone,completed
O02248,2025-01-30,C0064,web,completed
O02380,2025-01-30,C0010,phone,completed
O03717,2025-01-30,C0129,store,completed
O05366,2025-01-30,C0011,store,completed
O05876,2025-01-30,C0131,web,completed
O05912,2025-01-30,C0042,web,completed
O00404,2025-01-31,C0028,web,completed
O01505,2025-01-31,C0156,store,completed
O01969,2025-01-31,C0041,web,cancelled
O04291,2025-01-31,C0144,web,completed
O05225,2025-01-31,C0037,web,completed
O05505,2025-01-31,C0179,web,completed
O05783,2025-01-31,C0055,web,pending
O00640,2025-02-01,C0006,web,completed
O01248,2025-02-01,C0075,store,completed
O02201,2025-02-01,C0065,web,cancelled
O02321,2025-02-01,C0092,web,completed
O04452,2025-02-01,C0103,store,completed
O05789,2025-02-01,C0143,web,completed
O00097,2025-02-02,C0005,web,completed
O01615,2025-02-02,C0116,web,completed
O02346,2025-02-02,C0058,web,completed
O02789,2025-02-02,C0009,store,completed
O02808,2025-02-02,C0174,web,completed
O02843,2025-02-02,C0152,phone,completed
O05149,2025-02-02,C0079,web,pending
O00094,2025-02-03,C0127,phone,completed
O00685,2025-02-03,C0084,store,completed
O01206,2025-02-03,C0080,web,completed
O02260,2025-02-03,C0058,store,completed
O03103,2025-02-03,C0126,store,completed
O03791,2025-02-03,C0007,store,completed
O03855,2025-02-03,C0019,store,completed
O00378,2025-02-04,C0033,phone,completed
O00429,2025-02-04,C0077,phone,completed
O01426,2025-02-04,C0050,web,completed
O01775,2025-02-04,C0153,store,completed
O01793,2025-02-04,C0082,web,completed
O02281,2025-02-04,C0058,store,completed
O02883,2025-02-04,C0025,web,completed
O04768,2025-02-04,C0099,web,completed
O04898,2025-02-04,C0073,store,completed
O05316,2025-02-04,C0078,phone,completed
O02680,2025-02-05,C0143,store,completed
O02685,2025-02-05,C0017,web,completed
O00591,2025-02-06,C0098,web,completed
O00849,2025-02-06,C0109,store,completed
O01941,2025-02-06,C0004,web,completed
O02049,2025-02-06,C0061,web,completed
O04854,2025-02-06,C0104,web,pending
O05086,2025-02-06,C0154,web,completed
O05237,2025-02-06,C0091,web,completed
O05378,2025-02-06,C0068,web,completed
O01468,2025-02-07,C0070,web,completed
O01712,2025-02-07,C0050,web,completed
O03755,2025-02-07,C0167,web,completed
O03955,2025-02-07,C0059,web,completed
O05001,2025-02-07,C0004,web,completed
O05157,2025-02-07,C0071,store,completed
O05563,2025-02-07,C0026,web,completed
O00130,2025-02-08,C0098,store,completed
O01574,2025-02-08,C0046,web,completed
O02287,2025-02-08,C0104,web,completed
O02753,2025-02-08,C0163,web,completed
O03080,2025-02-08,C0143,web,completed
O03295,2025-02-08,C0179,store,completed
O03713,2025-02-08,C0144,store,pending
O03736,2025-02-08,C0055,web,completed
O05690,2025-02-08,C0014,web,completed
O01742,2025-02-09,C0029,web,completed
O03260,2025-02-09,C0014,store,completed
O03266,2025-02-09,C0122,store,completed
O04044,2025-02-09,C0004,web,completed
O04325,2025-02-09,C0161,web,completed
O04439,2025-02-09,C0006,web,completed
O01422,2025-02-10,C0072,web,pending
O02665,2025-02-10,C0123,store,completed
O02672,2025-02-10,C0134,web,completed
O02966,2025-02-10,C0020,web,completed
O03289,2025-02-10,C0115,web,completed
O03485,2025-02-10,C0010,store,completed
O04274,2025-02-10,C0112,web,completed
O04310,2025-02-10,C0084,phone,completed
O00351,2025-02-11,C0085,phone,completed
O01191,2025-02-11,C0033,web,completed
O01698,2025-02-11,C0053,web,completed
O03098,2025-02-11,C0164,web,completed
O04492,2025-02-11,C0003,phone,cancelled
O04989,2025-02-11,C0014,web,completed
O04993,2025-02-11,C0050,web,completed
O05265,2025-02-11,C0127,web,completed
O05625,2025-02-11,C0016,store,completed
O05722,2025-02-11,C0039,store,completed
O00070,2025-02-12,C0010,web,completed
O00644,2025-02-12,C0116,phone,completed
O01779,2025-02-12,C0075,store,completed
O02178,2025-02-12,C0051,web,completed
O03996,2025-02-12,C0024,web,completed
O04910,2025-02-12,C0124,web,completed
O05092,2025-02-12,C0128,web,cancelled
O05988,2025-02-12,C0006,web,cancelled
O00510,2025-02-13,C0078,web,completed
O01117,2025-02-13,C0144,phone,completed
O01160,2025-02-13,C0084,phone,completed
O01448,2025-02-13,C0056,web,completed
O02300,2025-02-13,C0174,phone,pending
O02550,2025-02-13,C0043,phone,completed
O03226,2025-02-13,C0141,web,completed
O04011,2025-02-13,C0130,store,completed
O04296,2025-02-13,C0055,web,cancelled
O04375,2025-02-13,C0117,web,completed
O05155,2025-02-13,C0157,web,completed
O01455,2025-02-14,C0058,phone,completed
O03763,2025-02-14,C0031,phone,completed
O03992,2025-02-14,C0027,phone,completed
O04158,2025-02-14,C0003,web,completed
O04914,2025-02-14,C0136,web,completed
O05519,2025-02-14,C0005,store,cancelled
O03156,2025-02-15,C0142,web,completed
O04704,2025-02-15,C0083,phone,completed
O04791,2025-02-15,C0007,phone,completed
O05559,2025-02-15,C0049,phone,completed
O00284,2025-02-16,C0074,web,completed
O00440,2025-02-16,C0090,web,completed
O03075,2025-02-16,C0037,web,completed
O03100,2025-02-16,C0032,store,completed
O04396,2025-02-16,C0173,web,completed
O04429,2025-02-16,C0079,web,cancelled
O00807,2025-02-17,C0028,phone,completed
O01861,2025-02-17,C0063,web,completed
O02537,2025-02-17,C0078,web,completed
O02862,2025-02-17,C0093,store,completed
O02998,2025-02-17,C0134,store,completed
O03652,2025-02-17,C0022,store,completed
O03807,2025-02-17,C0097,store,completed
O04042,2025-02-17,C0172,web,completed
O04654,2025-02-17,C0142,web,completed
O00659,2025-02-18,C0159,store,completed
O01076,2025-02-18,C0034,web,completed
O01341,2025-02-18,C0079,web,completed
O02727,2025-02-18,C0001,web,completed
O02766,2025-02-18,C0023,store,completed
O04371,2025-02-18,C0166,store,completed
O05545,2025-02-18,C0002,web,completed
O00182,2025-02-19,C0142,web,completed
O00217,2025-02-19,C0141,web,cancelled
O00953,2025-02-19,C0148,web,completed
O01720,2025-02-19,C0071,store,completed
O02258,2025-02-19,C0121,web,completed
O02421,2025-02-19,C0031,web,completed
O03666,2025-02-19,C0005,web,completed
O04921,2025-02-19,C0067,web,completed
O00705,2025-02-20,C0112,web,pending
O02324,2025-02-20,C0147,store,completed
O02349,2025-02-20,C0178,web,completed
O02638,2025-02-20,C0059,web,completed
O05907,2025-02-20,C0164,web,completed
O05990,2025-02-20,C0063,web,completed
O00034,2025-02-21,C0105,web,completed
O00906,2025-02-21,C0147,store,completed
O01674,2025-02-21,C0072,web,completed
O02588,2025-02-21,C0002,web,pending
O02592,2025-02-21,C0128,store,completed
O03318,2025-02-21,C0007,store,pending
O03918,2025-02-21,C0101,web,completed
O04050,2025-02-21,C0011,web,completed
O04635,2025-02-21,C0169,store,completed
O04977,2025-02-21,C0056,web,pending
O05840,2025-02-21,C0062,store,completed
O00280,2025-02-22,C0103,phone,completed
O01382,2025-02-22,C0159,web,completed
O01974,2025-02-22,C0101,web,completed
O02045,2025-02-22,C0120,store,completed
O02381,2025-02-22,C0118,web,completed
O02487,2025-02-22,C0121,web,completed
O02579,2025-02-22,C0071,web,cancelled
O03161,2025-02-22,C0151,phone,completed
O03788,2025-02-22,C0116,store,completed
O03805,2025-02-22,C0016,web,completed
O04056,2025-02-22,C0086,web,completed
O05397,2025-02-22,C0003,web,completed
O00057,2025-02-23,C0158,web,completed
O00197,2025-02-23,C0034,web,completed
O02229,2025-02-23,C0172,web,completed
O03408,2025-02-23,C0008,store,cancelled
O04933,2025-02-23,C0179,web,completed
O05264,2025-02-23,C0010,web,completed
O05897,2025-02-23,C0155,web,completed
O00035,2025-02-24,C0169,web,completed
O00368,2025-02-24,C0115,web,completed
O00388,2025-02-24,C0082,web,completed
O00804,2025-02-24,C0052,web,completed
O00946,2025-02-24,C0126,web,completed
O01105,2025-02-24,C0151,web,completed
O01899,2025-02-24,C0021,web,completed
O02218,2025-02-24,C0117,store,completed
O03491,2025-02-24,C0084,store,completed
O03714,2025-02-24,C0080,store,completed
O03943,2025-02-24,C0114,phone,completed
O05386,2025-02-24,C0108,store,completed
O05808,2025-02-24,C0056,web,completed
O05879,2025-02-24,C0003,web,completed
O00754,2025-02-25,C0115,web,cancelled
O02025,2025-02-25,C0128,web,completed
O02414,2025-02-25,C0113,web,completed
O02437,2025-02-25,C0084,web,completed
O02768,2025-02-25,C0065,web,completed
O03058,2025-02-25,C0179,store,completed
O03702,2025-02-25,C0171,web,completed
O00012,2025-02-26,C0106,web,completed
O00718,2025-02-26,C0038,web,completed
O00194,2025-02-27,C0030,store,completed
O01161,2025-02-27,C0173,store,completed
O01696,2025-02-27,C0060,store,completed
O04698,2025-02-27,C0169,store,completed
O05142,2025-02-27,C0132,web,completed
O05587,2025-02-27,C0097,store,cancelled
O05999,2025-02-27,C0107,web,completed
O01391,2025-02-28,C0042,store,completed
O01397,2025-02-28,C0006,web,completed
O01633,2025-02-28,C0030,web,completed
O01826,2025-02-28,C0166,store,completed
O02496,2025-02-28,C0174,phone,completed
O03288,2025-02-28,C0151,store,pending
O04171,2025-02-28,C0139,web,completed
O00366,2025-03-01,C0144,web,completed
O00747,2025-03-01,C0059,web,completed
O01958,2025-03-01,C0179,store,completed
O02018,2025-03-01,C0112,web,pending
O02643,2025-03-01,C0024,web,completed
O02825,2025-03-01,C0127,store,completed
O03560,2025-03-01,C0010,store,completed
O04951,2025-03-01,C0115,web,completed
O05469,2025-03-01,C0100,web,completed
O01457,2025-03-02,C0161,web,completed
O01854,2025-03-02,C0129,store,completed
O01927,2025-03-02,C0158,web,completed
O01977,2025-03-02,C0110,web,completed
O02855,2025-03-02,C0151,web,completed
O03028,2025-03-02,C0091,web,cancelled
O04358,2025-03-02,C0088,web,completed
O04587,2025-03-02,C0172,store,completed
O00480,2025-03-03,C0168,phone,completed
O01640,2025-03-03,C0163,store,completed
O02040,2025-03-03,C0003,web,cancelled
O00505,2025-03-04,C0110,web,completed
O00863,2025-03-04,C0125,web,completed
O01192,2025-03-04,C0010,store,completed
O01510,2025-03-04,C0054,web,completed
O01534,2025-03-04,C0150,web,completed
O02113,2025-03-04,C0069,store,completed
O02134,2025-03-04,C0059,web,completed
O03164,2025-03-04,C0041,store,completed
O03410,2025-03-04,C0117,web,completed
O03555,2025-03-04,C0049,web,completed
O05152,2025-03-04,C0077,phone,completed
O00353,2025-03-05,C0001,web,completed
O00662,2025-03-05,C0057,web,cancelled
O00690,2025-03-05,C0012,store,completed
O04598,2025-03-05,C0059,web,completed
O05383,2025-03-05,C0174,web,completed
O05464,2025-03-05,C0027,store,completed
O05672,2025-03-05,C0026,store,completed
O00085,2025-03-06,C0092,phone,completed
O00232,2025-03-06,C0090,web,completed
O00352,2025-03-06,C0033,web,completed
O00618,2025-03-06,C0090,store,completed
O01108,2025-03-06,C0119,web,completed
O01181,2025-03-06,C0149,web,completed
O01321,2025-03-06,C0038,web,completed
O01971,2025-03-06,C0082,web,completed
O03055,2025-03-06,C0142,web,completed
O04219,2025-03-06,C0150,web,completed
O05106,2025-03-06,C0056,web,completed
O01764,2025-03-07,C0025,phone,completed
O03899,2025-03-07,C0108,store,completed
O04113,2025-03-07,C0098,phone,completed
O04293,2025-03-07,C0172,web,completed
O05108,2025-03-07,C0086,web,completed
O05422,2025-03-07,C0008,store,pending
O05473,2025-03-07,C0103,web,completed
O01532,2025-03-08,C0108,store,completed
O01800,2025-03-08,C0065,web,completed
O02679,2025-03-08,C0171,web,completed
O02893,2025-03-08,C0037,web,completed
O03134,2025-03-08,C0119,store,completed
O03206,2025-03-08,C0080,web,completed
O03758,2025-03-08,C0026,web,completed
O03871,2025-03-08,C0065,web,completed
O04525,2025-03-08,C0104,web,cancelled
O04686,2025-03-08,C0072,web,completed
O00400,2025-03-09,C0170,store,completed
O00710,2025-03-09,C0011,phone,completed
O02558,2025-03-09,C0017,web,pending
O03580,2025-03-09,C0078,web,completed
O03614,2025-03-09,C0044,store,completed
O03751,2025-03-09,C0036,web,completed
O05338,2025-03-09,C0101,web,completed
O05701,2025-03-09,C0078,web,completed
O01486,2025-03-10,C0113,web,completed
O01955,2025-03-10,C0038,web,completed
O01995,2025-03-10,C0164,store,completed
O04620,2025-03-10,C0101,web,completed
O00788,2025-03-11,C0032,phone,completed
O01068,2025-03-11,C0080,web,completed
O01115,2025-03-11,C0160,web,pending
O01531,2025-03-11,C0027,phone,completed
O04442,2025-03-11,C0179,store,completed
O05139,2025-03-11,C0087,web,completed
O05389,2025-03-11,C0170,store,completed
O05463,2025-03-11,C0022,web,completed
O00310,2025-03-12,C0075,store,completed
O01196,2025-03-12,C0022,web,completed
O01600,2025-03-12,C0122,store,completed
O03335,2025-03-12,C0047,web,pending
O03735,2025-03-12,C0082,web,completed
O04387,2025-03-12,C0125,store,completed
O00242,2025-03-13,C0077,store,completed
O00244,2025-03-13,C0135,web,completed
O01423,2025-03-13,C0042,store,completed
O01630,2025-03-13,C0161,store,completed
O01929,2025-03-13,C0079,store,completed
O02027,2025-03-13,C0039,web,completed
O02770,2025-03-13,C0148,web,completed
O03205,2025-03-13,C0104,web,completed
O03405,2025-03-13,C0101,web,completed
O03657,2025-03-13,C0056,store,completed
O04082,2025-03-13,C0021,web,completed
O05244,2025-03-13,C0021,web,completed
O05748,2025-03-13,C0150,web,completed
O01363,2025-03-14,C0053,web,completed
O01992,2025-03-14,C0164,web,completed
O02270,2025-03-14,C0180,web,completed
O03036,2025-03-14,C0156,store,completed
O03380,2025-03-14,C0112,store,completed
O03842,2025-03-14,C0081,store,completed
O03884,2025-03-14,C0081,web,completed
O05273,2025-03-14,C0060,web,completed
O05312,2025-03-14,C0099,web,completed
O02023,2025-03-15,C0040,web,completed
O02781,2025-03-15,C0110,phone,completed
O03551,2025-03-15,C0024,web,completed
O04177,2025-03-15,C0028,web,completed
O04500,2025-03-15,C0032,web,completed
O05486,2025-03-15,C0013,store,completed
O05582,2025-03-15,C0079,store,completed
O05812,2025-03-15,C0042,store,completed
O00666,2025-03-16,C0064,web,completed
O01403,2025-03-16,C0114,web,completed
O02121,2025-03-16,C0076,store,completed
O02933,2025-03-16,C0027,store,completed
O02969,2025-03-16,C0026,web,completed
O03169,2025-03-16,C0036,web,completed
O03894,2025-03-16,C0024,store,completed
O04338,2025-03-16,C0156,web,completed
O04742,2025-03-16,C0146,web,completed
O05138,2025-03-16,C0010,phone,completed
O05147,2025-03-16,C0116,web,completed
O00053,2025-03-17,C0170,web,completed
O00928,2025-03-17,C0091,phone,completed
O01565,2025-03-17,C0171,web,completed
O01842,2025-03-17,C0030,store,completed
O02207,2025-03-17,C0180,store,completed
O03686,2025-03-17,C0156,web,cancelled
O04395,2025-03-17,C0158,web,completed
O05002,2025-03-17,C0039,web,completed
O05407,2025-03-17,C0037,web,completed
O05662,2025-03-17,C0077,web,completed
O01225,2025-03-18,C0118,store,completed
O01611,2025-03-18,C0009,store,completed
O02296,2025-03-18,C0082,store,completed
O00630,2025-03-19,C0013,web,completed
O00759,2025-03-19,C0111,web,completed
O03271,2025-03-19,C0012,store,completed
O03603,2025-03-19,C0140,web,completed
O04203,2025-03-19,C0045,store,completed
O04236,2025-03-19,C0158,web,completed
O04478,2025-03-19,C0094,web,completed
O04526,2025-03-19,C0140,web,cancelled
O05679,2025-03-19,C0151,web,completed
O05681,2025-03-19,C0120,web,completed
O00390,2025-03-20,C0168,web,cancelled
O00466,2025-03-20,C0102,web,completed
O01352,2025-03-20,C0134,web,completed
O01849,2025-03-20,C0108,web,completed
O02265,2025-03-20,C0014,web,completed
O02492,2025-03-20,C0151,store,completed
O03025,2025-03-20,C0065,web,completed
O03150,2025-03-20,C0014,web,completed
O03207,2025-03-20,C0163,store,cancelled
O03356,2025-03-20,C0164,store,completed
O04605,2025-03-20,C0140,phone,completed
O05118,2025-03-20,C0156,web,completed
O00343,2025-03-21,C0014,web,completed
O00675,2025-03-21,C0012,web,completed
O01112,2025-03-21,C0091,store,completed
O01480,2025-03-21,C0007,web,completed
O01943,2025-03-21,C0156,web,completed
O02934,2025-03-21,C0014,store,completed
O04607,2025-03-21,C0095,store,completed
O05364,2025-03-21,C0116,phone,completed
O00236,2025-03-22,C0010,phone,completed
O01116,2025-03-22,C0028,web,completed
O01935,2025-03-22,C0135,web,completed
O02143,2025-03-22,C0098,web,completed
O03757,2025-03-22,C0098,store,completed
O04719,2025-03-22,C0163,web,completed
O05435,2025-03-22,C0077,phone,completed
O00541,2025-03-23,C0108,store,completed
O00711,2025-03-23,C0127,web,completed
O00734,2025-03-23,C0158,web,completed
O01575,2025-03-23,C0021,web,completed
O01869,2025-03-23,C0032,store,completed
O01986,2025-03-23,C0176,web,completed
O03385,2025-03-23,C0131,web,completed
O03390,2025-03-23,C0148,web,completed
O03828,2025-03-23,C0085,web,completed
O05318,2025-03-23,C0096,store,completed
O02253,2025-03-24,C0092,store,completed
O02485,2025-03-24,C0167,web,completed
O03411,2025-03-24,C0102,store,completed
O04137,2025-03-24,C0014,store,completed
O04300,2025-03-24,C0060,web,completed
O05204,2025-03-24,C0089,store,completed
O05229,2025-03-24,C0057,store,completed
O00296,2025-03-25,C0154,store,completed
O00514,2025-03-25,C0166,web,completed
O00620,2025-03-25,C0038,store,completed
O03562,2025-03-25,C0053,store,completed
O03781,2025-03-25,C0071,store,completed
O03994,2025-03-25,C0073,store,completed
O04381,2025-03-25,C0136,web,completed
O00179,2025-03-26,C0007,store,completed
O01236,2025-03-26,C0051,store,completed
O01743,2025-03-26,C0118,store,completed
O05744,2025-03-26,C0022,store,completed
O00055,2025-03-27,C0033,web,completed
O00511,2025-03-27,C0180,web,completed
O00904,2025-03-27,C0090,web,completed
O01247,2025-03-27,C0138,web,completed
O01592,2025-03-27,C0032,store,completed
O01802,2025-03-27,C0119,web,completed
O01949,2025-03-27,C0003,phone,completed
O02635,2025-03-27,C0140,store,completed
O03284,2025-03-27,C0110,web,completed
O03699,2025-03-27,C0092,web,completed
O04583,2025-03-27,C0171,store,completed
O00741,2025-03-28,C0150,web,completed
O01000,2025-03-28,C0015,store,cancelled
O01897,2025-03-28,C0172,store,completed
O01978,2025-03-28,C0155,web,completed
O02716,2025-03-28,C0085,store,cancelled
O03664,2025-03-28,C0041,web,completed
O03896,2025-03-28,C0141,web,completed
O05358,2025-03-28,C0098,web,completed
O00227,2025-03-29,C0171,web,completed
O00302,2025-03-29,C0052,web,completed
O00838,2025-03-29,C0130,web,completed
O01004,2025-03-29,C0126,web,completed
O01644,2025-03-29,C0111,store,completed
O02348,2025-03-29,C0105,web,completed
O03306,2025-03-29,C0021,web,completed
O04788,2025-03-29,C0171,web,completed
O05675,2025-03-29,C0077,store,completed
O05937,2025-03-29,C0018,web,completed
O00558,2025-03-30,C0130,web,completed
O01858,2025-03-30,C0166,store,completed
O03153,2025-03-30,C0148,web,completed
O03773,2025-03-30,C0070,web,completed
O05700,2025-03-30,C0167,web,completed
O00261,2025-03-31,C0180,web,completed
O00691,2025-03-31,C0069,web,completed
O01285,2025-03-31,C0059,web,completed
O02664,2025-03-31,C0015,web,cancelled
O02747,2025-03-31,C0128,store,completed
O03559,2025-03-31,C0135,web,completed
O04182,2025-03-31,C0178,store,completed
O04479,2025-03-31,C0059,web,completed
O00801,2025-04-01,C0169,web,completed
O03265,2025-04-01,C0077,web,completed
O03905,2025-04-01,C0088,store,completed
O04514,2025-04-01,C0096,web,completed
O05196,2025-04-01,C0007,web,completed
O00104,2025-04-02,C0083,web,completed
O00134,2025-04-02,C0038,store,completed
O00935,2025-04-02,C0073,store,completed
O01066,2025-04-02,C0037,web,completed
O01154,2025-04-02,C0118,store,completed
O01863,2025-04-02,C0078,web,completed
O03248,2025-04-02,C0135,web,completed
O03684,2025-04-02,C0017,web,completed
O04523,2025-04-02,C0003,store,pending
O05180,2025-04-02,C0107,web,completed
O00811,2025-04-03,C0064,store,completed
O00919,2025-04-03,C0127,store,completed
O01194,2025-04-03,C0134,web,completed
O02719,2025-04-03,C0146,phone,completed
O03346,2025-04-03,C0013,store,completed
O03797,2025-04-03,C0050,web,completed
O05062,2025-04-03,C0176,web,completed
O00033,2025-04-04,C0072,web,completed
O01595,2025-04-04,C0019,web,cancelled
O02472,2025-04-04,C0167,phone,completed
O04372,2025-04-04,C0087,web,completed
O05167,2025-04-04,C0124,web,pending
O01632,2025-04-05,C0099,web,completed
O03321,2025-04-05,C0170,store,completed
O03365,2025-04-05,C0148,web,pending
O03737,2025-04-05,C0169,store,cancelled
O00385,2025-04-06,C0140,store,completed
O01812,2025-04-06,C0108,web,completed
O03344,2025-04-06,C0169,web,completed
O03558,2025-04-06,C0173,web,completed
O05188,2025-04-06,C0122,web,completed
O00418,2025-04-07,C0093,web,completed
O02460,2025-04-07,C0039,web,completed
O04814,2025-04-07,C0091,web,completed
O05335,2025-04-07,C0001,web,completed
O05445,2025-04-07,C0012,store,completed
O00105,2025-04-08,C0053,web,completed
O01121,2025-04-08,C0071,web,completed
O01581,2025-04-08,C0080,web,completed
O02184,2025-04-08,C0077,web,completed
O02586,2025-04-08,C0042,web,cancelled
O02623,2025-04-08,C0124,web,completed
O03630,2025-04-08,C0161,web,completed
O04769,2025-04-08,C0058,store,completed
O04924,2025-04-08,C0127,store,completed
O05119,2025-04-08,C0074,store,completed
O05124,2025-04-08,C0020,web,completed
O05322,2025-04-08,C0111,web,completed
O05709,2025-04-08,C0140,web,completed
O00005,2025-04-09,C0058,web,completed
O02259,2025-04-09,C0123,phone,completed
O02434,2025-04-09,C0179,web,completed
O02600,2025-04-09,C0047,web,completed
O02961,2025-04-09,C0065,store,completed
O03670,2025-04-09,C0059,store,completed
O03844,2025-04-09,C0064,phone,completed
