timestamp,room_temp_c,outside_temp_c,door_open_minutes
2025-05-26 06:30:00,3.649,19.395,0
2025-05-26 07:00:00,3.587,20.336,0
2025-05-26 07:30:00,3.6,19.666,4
2025-05-26 08:00:00,3.991,18.536,0
2025-05-26 08:30:00,3.835,19.682,0
2025-05-26 09:00:00,3.839,18.908,0
2025-05-26 09:30:00,3.749,20.424,0
2025-05-26 10:00:00,3.735,20.051,0
2025-05-26 10:30:00,3.743,20.286,0
2025-05-26 11:00:00,3.712,21.024,0
2025-05-26 11:30:00,3.698,21.483,0
2025-05-26 12:00:00,3.678,22.28,5
2025-05-26 12:30:00,4.21,23.238,0
2025-05-26 13:00:00,4.054,23.532,0
2025-05-26 13:30:00,3.992,23.552,0
2025-05-26 14:00:00,3.945,23.964,0
2025-05-26 14:30:00,3.98,25.766,0
2025-05-26 15:00:00,3.937,26.772,0
2025-05-26 15:30:00,3.917,27.036,0
2025-05-26 16:00:00,3.932,28.04,0
2025-05-26 16:30:00,3.948,27.803,4
2025-05-26 17:00:00,4.409,29.588,6
2025-05-26 17:30:00,5.021,29.808,0
2025-05-26 18:00:00,4.747,30.593,0
2025-05-26 18:30:00,4.498,30.351,0
2025-05-26 19:00:00,4.448,30.135,0
2025-05-26 19:30:00,4.339,30.993,0
2025-05-26 20:00:00,4.337,30.75,0
2025-05-26 20:30:00,4.259,31.516,0
2025-05-26 21:00:00,4.246,30.483,0
2025-05-26 21:30:00,4.219,30.643,0
2025-05-26 22:00:00,4.197,29.935,0
2025-05-26 22:30:00,4.238,30.291,0
2025-05-26 23:00:00,4.195,29.493,0
2025-05-26 23:30:00,4.175,28.456,0
2025-05-27 00:00:00,4.115,26.954,0
2025-05-27 00:30:00,4.04,27.206,0
2025-05-27 01:00:00,4.009,26.433,0
2025-05-27 01:30:00,3.986,25.662,0
2025-05-27 02:00:00,3.932,24.922,0
2025-05-27 02:30:00,3.929,23.901,0
2025-05-27 03:00:00,3.894,23.577,0
2025-05-27 03:30:00,3.804,22.248,0
2025-05-27 04:00:00,3.731,22.05,0
2025-05-27 04:30:00,3.679,21.55,0
2025-05-27 05:00:00,3.653,21.273,0
2025-05-27 05:30:00,3.633,19.857,0
2025-05-27 06:00:00,3.597,19.565,0
2025-05-27 06:30:00,3.575,18.799,0
2025-05-27 07:00:00,3.534,18.659,0
2025-05-27 07:30:00,3.501,19.487,4
2025-05-27 08:00:00,3.933,18.749,0
2025-05-27 08:30:00,3.711,19.565,0
2025-05-27 09:00:00,3.602,19.673,0
2025-05-27 09:30:00,3.581,19.46,0
2025-05-27 10:00:00,3.543,20.096,0
2025-05-27 10:30:00,3.531,19.65,0
2025-05-27 11:00:00,3.49,20.906,0
2025-05-27 11:30:00,3.478,21.01,0
2025-05-27 12:00:00,3.541,20.981,7
2025-05-27 12:30:00,4.39,22.527,0
2025-05-27 13:00:00,4.196,23.713,0
2025-05-27 13:30:00,4.009,24.359,0
2025-05-27 14:00:00,3.883,24.75,0
2025-05-27 14:30:00,3.847,26.532,0
2025-05-27 15:00:00,3.864,26.768,0
2025-05-27 15:30:00,3.877,27.271,0
2025-05-27 16:00:00,3.92,26.94,0
2025-05-27 16:30:00,3.922,27.969,0
2025-05-27 17:00:00,3.956,28.85,3
2025-05-27 17:30:00,4.345,29.3,0
2025-05-27 18:00:00,4.285,29.628,0
2025-05-27 18:30:00,4.209,31.742,0
2025-05-27 19:00:00,4.216,30.641,0
2025-05-27 19:30:00,4.172,30.241,0
2025-05-27 20:00:00,4.185,30.949,0
2025-05-27 20:30:00,4.176,29.889,0
2025-05-27 21:00:00,4.132,31.235,0
2025-05-27 21:30:00,4.128,30.426,0
2025-05-27 22:00:00,4.155,30.147,0
2025-05-27 22:30:00,4.143,30.705,0
2025-05-27 23:00:00,4.1,28.459,0
2025-05-27 23:30:00,4.08,28.494,0
2025-05-28 00:00:00,4.103,27.557,0
2025-05-28 00:30:00,4.009,27.13,0
2025-05-28 01:00:00,3.995,26.841,3
2025-05-28 01:30:00,4.312,26.308,0
2025-05-28 02:00:00,4.214,25.116,0
2025-05-28 02:30:00,4.097,24.563,0
2025-05-28 03:00:00,3.979,23.181,0
2025-05-28 03:30:00,3.903,23.224,0
2025-05-28 04:00:00,3.806,22.8,0
2025-05-28 04:30:00,3.741,21.761,0
2025-05-28 05:00:00,3.691,21.475,0
2025-05-28 05:30:00,3.619,19.564,0
2025-05-28 06:00:00,3.55,20.025,0
2025-05-28 06:30:00,3.591,19.388,0
2025-05-28 07:00:00,3.592,19.249,0
2025-05-28 07:30:00,3.532,19.748,3
2025-05-28 08:00:00,3.842,18.604,0
2025-05-28 08:30:00,3.692,19.499,0
2025-05-28 09:00:00,3.658,19.401,0
2025-05-28 09:30:00,3.605,19.8,0
2025-05-28 10:00:00,3.64,20.071,0
2025-05-28 10:30:00,3.61,20.507,0
2025-05-28 11:00:00,3.583,21.135,0
2025-05-28 11:30:00,3.583,22.207,0
2025-05-28 12:00:00,3.616,22.024,3
2025-05-28 12:30:00,3.97,22.265,0
2025-05-28 13:00:00,3.882,23.059,0
2025-05-28 13:30:00,3.819,24.54,0
2025-05-28 14:00:00,3.843,25.581,0
2025-05-28 14:30:00,3.871,26.281,0
2025-05-28 15:00:00,3.91,25.791,0
2025-05-28 15:30:00,3.881,28.667,0
2025-05-28 16:00:00,3.968,28.837,0
2025-05-28 16:30:00,4.03,29.588,0
2025-05-28 17:00:00,4.017,31.109,9
2025-05-28 17:30:00,5.109,30.583,0
2025-05-28 18:00:00,4.828,30.455,0
2025-05-28 18:30:00,4.667,30.606,0
2025-05-28 19:00:00,4.558,31.382,0
2025-05-28 19:30:00,4.485,31.674,0
2025-05-28 20:00:00,4.405,32.184,0
2025-05-28 20:30:00,4.374,32.066,0
2025-05-28 21:00:00,4.331,32.054,0
2025-05-28 21:30:00,4.348,31.328,0
2025-05-28 22:00:00,4.302,31.279,0
2025-05-28 22:30:00,4.281,30.594,0
2025-05-28 23:00:00,4.164,30.154,6
2025-05-28 23:30:00,4.834,29.414,0
2025-05-29 00:00:00,4.668,28.794,0
2025-05-29 00:30:00,4.516,28.679,0
2025-05-29 01:00:00,4.437,27.389,0
2025-05-29 01:30:00,4.343,26.23,0
2025-05-29 02:00:00,4.226,26.155,0
2025-05-29 02:30:00,4.109,25.625,0
2025-05-29 03:00:00,4.038,24.607,0
2025-05-29 03:30:00,3.988,23.931,0
2025-05-29 04:00:00,3.922,22.817,0
2025-05-29 04:30:00,3.874,21.703,0
2025-05-29 05:00:00,3.789,21.865,0
2025-05-29 05:30:00,3.748,22.472,0
2025-05-29 06:00:00,3.696,21.93,0
2025-05-29 06:30:00,3.638,19.852,0
2025-05-29 07:00:00,3.629,20.557,0
2025-05-29 07:30:00,3.638,19.983,4
2025-05-29 08:00:00,4.05,20.292,0
2025-05-29 08:30:00,3.884,20.657,0
2025-05-29 09:00:00,3.759,20.492,0
2025-05-29 09:30:00,3.73,20.529,0
2025-05-29 10:00:00,3.674,20.732,0
2025-05-29 10:30:00,3.647,21.596,0
2025-05-29 11:00:00,3.65,22.259,0
2025-05-29 11:30:00,3.663,22.701,0
2025-05-29 12:00:00,3.666,23.797,5
2025-05-29 12:30:00,4.288,24.881,0
2025-05-29 13:00:00,4.148,24.804,0
2025-05-29 13:30:00,4.118,25.48,0
2025-05-29 14:00:00,4.075,26.684,0
2025-05-29 14:30:00,4.049,27.923,0
2025-05-29 15:00:00,4.046,28.758,0
2025-05-29 15:30:00,4.045,29.121,0
2025-05-29 16:00:00,4.053,30.726,0
2025-05-29 16:30:00,4.092,30.303,0
2025-05-29 17:00:00,4.083,31.615,5
2025-05-29 17:30:00,4.733,30.85,0
2025-05-29 18:00:00,4.561,31.384,0
2025-05-29 18:30:00,4.477,31.82,0
2025-05-29 19:00:00,4.403,32.195,0
2025-05-29 19:30:00,4.348,32.878,0
2025-05-29 20:00:00,4.36,32.675,0
2025-05-29 20:30:00,4.357,33.322,0
2025-05-29 21:00:00,4.384,33.037,0
2025-05-29 21:30:00,4.303,32.322,0
2025-05-29 22:00:00,4.284,32.068,0
2025-05-29 22:30:00,4.336,32.303,0
2025-05-29 23:00:00,4.354,30.011,0
2025-05-29 23:30:00,4.259,29.999,0
2025-05-30 00:00:00,4.194,30.276,0
2025-05-30 00:30:00,4.206,29.431,0
2025-05-30 01:00:00,4.13,28.008,0
2025-05-30 01:30:00,4.12,28.217,0
2025-05-30 02:00:00,4.073,27.772,0
2025-05-30 02:30:00,4.08,26.048,0
2025-05-30 03:00:00,3.997,25.157,0
2025-05-30 03:30:00,3.928,24.03,0
2025-05-30 04:00:00,3.872,23.735,0
2025-05-30 04:30:00,3.885,23.188,0
2025-05-30 05:00:00,3.813,22.969,0
2025-05-30 05:30:00,3.751,22.254,0
2025-05-30 06:00:00,3.686,21.767,0
2025-05-30 06:30:00,3.671,22.089,0
2025-05-30 07:00:00,3.626,22.063,0
2025-05-30 07:30:00,3.641,21.548,3
2025-05-30 08:00:00,4.0,20.443,0
2025-05-30 08:30:00,3.826,21.404,0
2025-05-30 09:00:00,3.771,20.73,0
2025-05-30 09:30:00,3.742,21.475,0
2025-05-30 10:00:00,3.707,22.082,0
2025-05-30 10:30:00,3.726,21.931,0
2025-05-30 11:00:00,3.725,22.829,0
2025-05-30 11:30:00,3.754,22.868,0
2025-05-30 12:00:00,3.773,23.229,9
2025-05-30 12:30:00,4.778,24.729,0
2025-05-30 13:00:00,4.516,25.613,0
2025-05-30 13:30:00,4.33,26.317,0
2025-05-30 14:00:00,4.232,26.308,0
2025-05-30 14:30:00,4.168,28.424,0
2025-05-30 15:00:00,4.109,29.205,0
2025-05-30 15:30:00,4.128,29.395,0
2025-05-30 16:00:00,4.059,30.942,0
2025-05-30 16:30:00,4.075,30.847,0
2025-05-30 17:00:00,4.073,31.142,5
2025-05-30 17:30:00,4.668,31.307,0
2025-05-30 18:00:00,4.531,32.087,0
2025-05-30 18:30:00,4.425,32.66,0
2025-05-30 19:00:00,4.368,33.505,0
2025-05-30 19:30:00,4.311,32.542,0
2025-05-30 20:00:00,4.323,33.522,0
2025-05-30 20:30:00,4.278,34.183,0
2025-05-30 21:00:00,4.369,32.393,0
2025-05-30 21:30:00,4.311,33.113,0
2025-05-30 22:00:00,4.307,32.227,0
2025-05-30 22:30:00,4.337,31.718,0
2025-05-30 23:00:00,4.282,31.597,0
2025-05-30 23:30:00,4.192,30.707,0
